V‚rdformu skaits:	4140
9	zwayxne
8	1
8	ßillyt
8	ßlawe
8	ßpyde
8	ßyrd'
8	b‰de
8	Bethlehem
8	bye
8	Chrißt
8	Citte
8	D‰le
8	go^de
8	gr‰k
8	helle
8	io
8	iou
8	JESV
8	krußtyte
8	kungam
8	layk
8	lioudems
8	mans
8	Mari‰
8	mitt‰ﬂen
8	mu^ßu
8	mylix
8	nakt
8	naw'
8	rukte
8	ﬂ‰
8	to^p
8	touws
8	Tryadybe
8	TV
8	tyccyb
8	tykkuﬂ
8	vggun
8	vs
8	vzwarreyﬂ
8	warram
8	wayge
8	we¥ne
8	wenix
8	wyre
7	ßimpt
7	ßkyßta
7	ßw‰ts
7	b‰dige
7	bet
7	cilweks
7	darryﬂ
7	Dew'
7	dewwinie
7	do^d
7	dzedat
7	e^t
7	gribb‰ie
7	i‰rinx
7	ioune
7	ius
7	Jumprouwes
7	kam
7	Kattre
7	kˆninx
7	krußt'
7	Lelden
7	lioudes
7	m‰kkl‰t
7	mannes
7	me^ße
7	mo^k'
7	muzige
7	n‰wens
7	nomyrt
7	paklouße
7	pallydz
7	patteße
7	Pilato
7	precaias
7	TE
7	TEuw
7	Tos
7	tycc‰t
7	Vnnd
7	w‰ßt
7	wen'
7	z‰lix
7	zemmes
6	ßkyßtes
6	ßpydum
6	ßw‰tems
6	ßyrds
6	ab
6	appakﬂ
6	atn‰s
6	b‰rns
6	byiﬂ
6	cellie
6	cetis
6	CHrißtus
6	cilw‰k
6	d‰l'
6	d‰lam
6	darg'
6	De`ws
6	do^t
6	dußmyb
6	dw‰ßels
6	dzygo
6	ekﬂ
6	go^d
6	gru^t
6	karie
6	klat
6	kungu
6	Kyr
6	layd
6	layke
6	letems
6	ma^tes
6	Man
6	mann'
6	Mans
6	mayz
6	me`ße
6	moke
6	mußems
6	mußes
6	myrre
6	n‰ßt
6	Nedz
6	nozegum
6	pats
6	patteykt
6	pep‰ﬂ
6	precates
6	precyb
6	radditayﬂ
6	raddyﬂ
6	raddyts
6	r‰dz‰t
6	Sw‰tems
6	Szo
6	tappis
6	tayßne
6	teyc
6	to¥s
6	tyccybe
6	vdens
6	Vn~
6	wa¥rde
6	w‰l
6	walßt
6	warde
6	wayrak
6	we~s
6	wyßse
6	Í‰leßtyb'
6	Í‰lige
5	ßitte
5	ßouc'
5	ßp‰ke
5	ßtaw‰t
5	ßw‰tes
5	Ab
5	atw‰ris
5	balßt
5	b‰rnins
5	Baznyc
5	brynoias
5	byam
5	ce¥ﬂen
5	darbems
5	darryt
5	De^we
5	doudze
5	droudze
5	dzimdena¥ts
5	dzimmus
5	Ekﬂ
5	Gabriels
5	gadde
5	galwe
5	garre
5	garﬂ
5	gouÍ
5	gr‰k'
5	gull'
5	gult
5	ia
5	Jßrael
5	Jt
5	Jz
5	kalpe
5	Kam
5	karybe
5	ko^ks
5	Kur
5	le`te
5	liouds
5	ludz
5	lukﬂen
5	ma^t'
5	Mu^ße
5	muÍig
5	n‰ßßus
5	na^w'
5	na^wes
5	nabbagems
5	nikne
5	noßt
5	noßtniem
5	palle¥k
5	Pallydz
5	pamm‰ﬂen
5	peßtitaie
5	peßty
5	pelnyﬂ
5	prat
5	prats
5	proiam
5	radde
5	r‰dz‰ie
5	roke
5	ryte
5	sa^ne
5	Soule
5	Sw‰t‰
5	Ta¥s
5	talie
5	tappe
5	T‰w'
5	teycam
5	to`s
5	Tyk
5	vzc‰les
5	waiag
5	walde
5	w‰ln'
5	Warr‰n
5	wena
5	wenadybe
5	wyßßus
5	Wyrßon
5	wyrok
5	z‰leßtyb
5	zynnam
4	ßaccye
4	ßaldas
4	ßaloußis
4	ßaloußt
4	ßap'
4	ßkaydra
4	ßkinkoyﬂ
4	ßlaw
4	ßlaw‰iam
4	ßtarpan
4	ßyllyt
4	atzyßt
4	atzyßtam
4	atzyßt‰t
4	augle
4	b‰rne
4	Bes
4	bre¥ßmig
4	bu^ﬂen
4	by
4	cerrybe
4	cilw‰cybe
4	darryts
4	Dauid
4	dawan
4	De`wam
4	denan
4	dewwis
4	droudzybe
4	dußß‰ﬂen
4	dw‰ßelles
4	dybben
4	dzerdenaie
4	dzimdenaius
4	dzygoie
4	dzywe
4	eleißon
4	enaydnek
4	Engelems
4	eprecetayﬂ
4	gad'
4	gayßum
4	Go`ds
4	god
4	godybe
4	grute
4	gull‰ie
4	iu^s
4	Ju^s
4	Jumprouwems
4	kaiems
4	kattr'
4	ko^k'
4	koun
4	koune
4	labbak
4	laykems
4	le¥te
4	letes
4	leyan
4	lu^dz
4	lu^kﬂen
4	lyxmige
4	ma¥ceklems
4	m‰l'
4	malle
4	M‰n‰s
4	manna
4	Manne
4	mas
4	meßes
4	me^re
4	Muße
4	mu^Íix
4	muzam
4	muÍigam
4	myliems
4	mylige
4	mylotayﬂ
4	myrrones
4	n‰tayßnybe
4	n‰war
4	ni‰me
4	nomazga
4	NV
4	paßl‰pt
4	pallydz‰t
4	pallykt
4	paﬂe
4	patteycyb
4	patteycybe
4	paw‰l‰ie
4	pazußt
4	pazudduﬂ
4	pedzimmis
4	pedzimtam
4	pra¥te
4	precate¥s
4	precige
4	prekﬂ'
4	Prekﬂan
4	r‰dzam
4	S‰ßtan
4	slaw
4	ﬂeytan
4	ta¥de
4	Tap
4	Tewe
4	Tews
4	Touws
4	turrens
4	Veßper
4	vgguns
4	Vs
4	vzni‰m
4	w‰ßßel
4	w‰lnam
4	warr‰s
4	warr‰t
4	wayrs
4	we`ne
4	wenam
4	wenigam
4	Wyßß'
4	wyßßu
4	wyßsems
4	wyrßu
4	yßt‰ns
4	ylge
4	yt
4	yzet
4	yzl‰ie
4	yzpeßtyﬂ
4	Í‰lig
4	Z‰lt
4	zemeßw‰tke
4	zemmen
4	zulte
4	ÍuÍu
4	zyn
3	ßa^pe
3	ßaccidam
3	ß‰de
3	ßakkam
3	ßalda
3	ßalydzenayﬂ
3	ßap
3	ßapems
3	ßille
3	ßk‰pe
3	ßlapkouwam
3	ßlapkouwems
3	ßpyd
3	ßtab
3	ßtippre
3	ßtund'
3	ßutyts
3	ßwedre
3	ßyrd
3	aßßinyzle¥ﬂe~
3	aßßinyzleﬂe~
3	abdoma
3	abÍ‰lo
3	acces
3	‰rﬂems
3	atßtayﬂ
3	ates
3	attraßts
3	‰tyk
3	aukßt
3	ayßkart
3	balxne
3	b‰rnems
3	b‰rniniam
3	beßßp‰cyb
3	boiam
3	breßmig
3	breßmig'
3	By'
3	byßtas
3	ce`ﬂen
3	ce¥tis
3	ce^t
3	ce^tis
3	cenige
3	cenix
3	cerryb'
3	cetum
3	cilw‰kam
3	cilw‰kems
3	citte
3	cittes
3	COur
3	da¥rgas
3	da¥rgems
3	da¥wanems
3	dabbuyßßem
3	D‰l'
3	d‰linie
3	d‰lyn
3	darryßz
3	D‰w
3	De¥w'
3	den
3	dene
3	Dewiﬂe
3	Dewybe
3	dos
3	dr‰be
3	dr‰bes
3	dryz
3	durres
3	dzyws
3	eßßet
3	eßme
3	e^ßam
3	egaie
3	Ekam
3	eleyß
3	Engeliﬂe
3	Engelle
3	Engelles
3	Eni‰m
3	eniems
3	eprecaﬂen
3	gaßpoÍ
3	Gabriel
3	gals
3	galw'
3	Ganne
3	Garßz
3	garrige
3	Go¥ds
3	go¥ds
3	god'
3	gr‰cnekes
3	Grib
3	Gribb‰ie
3	grut
3	gulle
3	Herodes
3	iu^ße
3	Jßt‰ns
3	JEßus
3	Jodems
3	Jten
3	Jus
3	KAd
3	kade
3	kaie
3	kalpo
3	Katholiﬂe
3	Kattr'
3	Kattram
3	kl‰pe
3	klouße
3	ko¥k
3	ko¥ke
3	kok'
3	kˆning
3	Kˆninie
3	kˆnins
3	kraßn'
3	kra¥ßne
3	kr‰sle
3	krone
3	krußtan
3	krußts
3	Kyrieleyßon
3	labs
3	Layd
3	laykan
3	le¥l'
3	le^le
3	le^t'
3	lelems
3	let'
3	lete
3	ligo
3	lioun'
3	liouÍ
3	liouÍu
3	Ludz
3	ma¥te
3	ma^ceklems
3	m‰kkl‰ie
3	m‰le
3	m‰n‰s
3	Mann'
3	Manna
3	mannim
3	Maryn
3	mat'
3	mayta¥t
3	mazze
3	mo^k
3	mo^kems
3	mu^zige
3	mums{mnms}
3	mutte
3	MuÍam
3	myleyﬂ
3	mylot
3	Mylyb
3	mylybes
3	myrt
3	nabbax
3	NAc
3	nams
3	n‰s
3	N‰wens
3	Nazareth
3	nedze
3	niem
3	noßkyrt
3	nomyrris
3	notek
3	notykt
3	Oßanna
3	pa
3	paßßargat
3	paßtarre
3	p‰ßtitayﬂ
3	paddo`m
3	paddo¥m
3	Paklouße
3	palydz‰t
3	Pammet
3	Pedod
3	pedzimpt
3	pedzims
3	Pemin
3	perßone
3	perßones
3	Pirmak
3	pirme
3	pirmo
3	pirms
3	pre¥k
3	prekßzan
3	purpur
3	pylle
3	radditems
3	raddyb
3	Raudat
3	ro^kan
3	roudaﬂen
3	Roug
3	Rouge
3	rykßtems
3	ryta
3	sa^p
3	sa^pe
3	Sacrament
3	Seuw
3	slaw'
3	Slaw‰t
3	Souw
3	Sw‰t'
3	Sw‰tayﬂ
3	Szeyt
3	tad'
3	tagdyn
3	taggad
3	taps
3	t‰ws
3	Tay
3	tayßnybes
3	teﬂam
3	to^s
3	Touw
3	tr‰ﬂan
3	tr‰ﬂe
3	trouks
3	tryß‰ie
3	tryßdeßmit
3	twyxt
3	tyc
3	tyccigems
3	vzni‰mis
3	w‰ßte
3	wa¥rds
3	wa^rdems
3	wald'
3	wallod'
3	wallodems
3	wards
3	warr'
3	warr‰ie
3	wayn
3	we`nas
3	we`ns
3	We¥ns
3	wedde
3	WEns
3	winßz
3	Wyßßems
3	wyßßewaldix
3	Wyßßu
3	wyddu
3	wyltybe
3	yzweddis
3	zemm'
2	ßaß‰gis
2	ßaß‰ie
2	ßaßittuﬂ
2	ßa^p
2	ßa^p'
2	ßaccy
2	ßaccyt
2	ßaccyts
2	ßaiußt
2	ßaiu^t
2	ß‰kle
2	ßakrais
2	ßalds
2	ßalydzena
2	ßamayßyt
2	ßamaytat
2	ßarga¥t
2	ßarkan
2	ßarkans
2	ßen
2	ßeptinies
2	ßeﬂdeßmit
2	ßkan
2	ßk‰p'
2	ßkayßt
2	ßkinkiot
2	ßlapkouws
2	ßl‰ppen
2	ßmaydyt
2	ßodyt
2	ßouce
2	ßouwe~s
2	ßp‰k'
2	ßp‰ks
2	ßpegels
2	ßpyd‰t
2	ßta^w
2	ßta^we
2	ßtawe
2	ßtaygat
2	ßtipprum
2	ßtum
2	ßu^te
2	ßwabbad
2	ßwabbadyﬂ
2	ßw‰t'
2	ßw‰tas
2	ßw‰tige
2	ßw‰ty
2	ßw‰tybes
2	ßylle
2	ßyrdsdybben
2	ßzo
2	aßßems
2	‰ßm'
2	‰ßme
2	aßsin
2	abbeßts
2	abbems
2	abdo`ma¥t
2	abdo¥ma
2	abdo¥ma¥t
2	abz‰lo
2	accemirkle
2	Aduent
2	akmin
2	alge
2	allaÍ
2	allazyn
2	Anna
2	apßudz‰ts
2	Apoßtolles
2	Appakﬂ
2	aprakts
2	aproudaie
2	Apt‰rpias
2	aptyts
2	atßpirgloﬂen
2	atgreÍas
2	atmakßaﬂen
2	atna^c
2	atna^cis
2	atna^k
2	atneßße
2	atpircis
2	Attey
2	Attradde
2	attradde
2	atw‰r
2	atwer
2	außems
2	aukßt'
2	aukßtayﬂ
2	autems
2	autims
2	auwots
2	b‰d'
2	badde
2	b‰des
2	b‰dig'
2	b‰diges
2	b‰dix
2	bagga¥t
2	baltems
2	balxnems
2	Bario
2	b‰rnam
2	b‰rnes
2	b‰rnin
2	barrybe
2	breßmige
2	brynig
2	brynum
2	bu^tam
2	budams
2	Bus
2	buﬂen
2	c‰le¥s
2	ce¥nige
2	ce^nyt
2	ce^ts
2	ce^tum
2	celßes
2	cellies
2	ceniam
2	cenig
2	cerr‰iuﬂ
2	cerr‰ﬂen
2	cilw‰cyb
2	cilw‰k'
2	cirtummes
2	cite
2	courdu^r
2	courdurt
2	da¥rze
2	da¥wan
2	d‰lin~
2	Dar
2	dargas
2	dargems
2	darry'
2	d‰w‰t
2	d‰wwin~
2	daÍÍems
2	De¥wißke
2	debb‰s
2	debbeßßis
2	Debbes
2	denems
2	Dewes
2	Dewißk
2	Dewig
2	Dewyb
2	ditayﬂ
2	do¥d
2	dodam
2	doma
2	domat
2	dot
2	dr‰bems
2	drougam
2	dryßt
2	Dryz
2	dußß‰t
2	dußmybe
2	dur
2	durre
2	durris
2	dywwe
2	dzeßmems
2	dze`dat
2	dze¥da
2	dze¥dam
2	dze¥daﬂen
2	dze¥dat
2	dzede
2	dzelze
2	DÍen
2	dzennas
2	dzert
2	dzygo¥t
2	dzygoiam
2	dzygoﬂens
2	dzywes
2	dzywyb'
2	dzywybe
2	eßakt
2	eßakum
2	eßm'
2	eßtadiﬂen
2	Eßtippra
2	ed‰dzen
2	eia
2	eley
2	elykts
2	eniempts
2	Eprecen
2	eprecen
2	Eprecetaie
2	Eprecetayﬂ
2	erakßtyt
2	etyk
2	Eu‰
2	Ey
2	Eye^t
2	GaßpoÍ
2	gaßpoz'
2	gald'
2	Galil‰a
2	Gannems
2	Gans
2	Garrige
2	gayße
2	gayßm'
2	gaydy'
2	ge
2	glabbotayﬂ
2	go¥de
2	go¥dybes
2	go^ds
2	godenat'
2	godig
2	gods
2	godybes
2	gr‰cneke
2	gr‰cnekems
2	gr‰ke~s
2	gr‰ku
2	gribb‰dams
2	Grut
2	gußtyts
2	guddrybe
2	guddrybes
2	gul
2	hellen
2	Ißt‰n
2	i‰rinam
2	i‰rins
2	i‰rs
2	i‰ryn
2	ieb
2	iouk
2	iouke
2	ioun
2	iouns
2	Ir
2	iurs
2	Japﬂgan
2	JEßu
2	Jerußale~
2	Joannes
2	Jode
2	Judas
2	Jumprouwe
2	Jumprouwige
2	Jzl‰is
2	ka¥d'
2	ka¥de
2	ka¥p
2	ka^de
2	ka^pe
2	kada
2	kalpes
2	k‰nige
2	k‰niniam
2	k‰ninie
2	k‰ninx
2	karßta
2	karum
2	kattrems
2	Kattres
2	Kattrs
2	kattrs
2	kla^t
2	klaias
2	Kliu
2	kliußt
2	kliut
2	ko^k
2	ko^p
2	Kˆninx
2	kounan
2	kr‰ßle
2	kraßne
2	kraßns
2	kra^ßne
2	krattidam
2	krußtes
2	krußtyt'
2	krußtyts
2	krytam
2	kunges
2	kur
2	kurﬂ
2	Ky
2	Kyri
2	labb'
2	labbo
2	labbums
2	lagadybe
2	laykige
2	layks
2	laym
2	Laymix
2	laymix
2	laywe
2	le`lems
2	Liot
2	liounas
2	loup
2	Lu^dz
2	lu^dzam
2	Ludze
2	ludze
2	lydze
2	lyk
2	Lytanie
2	lyxme
2	lyxmig
2	lyxmot
2	macekle
2	maceklems
2	m‰d'
2	Magdalena
2	m‰kklam
2	m‰l
2	mannems
2	MAria
2	Marin
2	Marinies
2	Maryns
2	maz
2	mazzaks
2	meß'
2	meyßters
2	mo¥ke
2	mo^dig
2	mußam
2	mu^ßam
2	mu^ßes
2	mu^zam
2	mu^Íig
2	mu^Íigam
2	mu^zix
2	muyÍe
2	muzig
2	muÍig'
2	muÍix
2	my
2	myl
2	myleßyrdiga
2	myleßyrdybe
2	myleßyrdybes
2	myliges
2	myloyﬂ
2	myrßt
2	myxt
2	na¥we
2	na^ce
2	na^cis
2	nabbadzyb
2	nacys
2	n‰kounigems
2	nam
2	N‰meryts
2	n‰ne¥k
2	N‰nek
2	n‰nozedzyb
2	n‰raddyts
2	nawige
2	n‰Í‰lig
2	neßße
2	neßßis
2	Nedze
2	ni‰m'
2	niknems
2	noßkumﬂen
2	nod‰w
2	nodo^t
2	noganyts
2	nomyr
2	nomyrdams
2	nomyrs
2	noni‰mpt
2	nozedzyb
2	nozegumme
2	oter
2	Paßßarg
2	paßßarg
2	paßßarga¥t
2	paßßarge
2	paßßoulige
2	paßtar
2	p‰ßtitaie
2	p‰ßtyt
2	pac‰lis
2	paceßt
2	p‰dayﬂ
2	paklous
2	pallayd
2	pallek
2	p‰minn‰ﬂen
2	papre¥kﬂ
2	paﬂes
2	Patriarches
2	Patriarchs
2	patte¥s
2	patteyc
2	pattim
2	pattur
2	paw‰l
2	pazußts
2	pazu^t
2	pazud
2	pazyßt‰t
2	peßtiﬂennes
2	peßty'
2	pedzimmus
2	pedzimptam
2	pekalts
2	pekußt
2	pelu^dze
2	peludzam
2	penaggl‰ts
2	pepyldena
2	pepyldyﬂ
2	Pepyldyt
2	perßonems
2	pezimpts
2	pirmak
2	pre`ke
2	pre`kﬂan
2	Pre¥kﬂan
2	pre^cybe
2	precig
2	precig'
2	precix
2	preke
2	Prekﬂ
2	Pretty
2	Prophete
2	Prophetems
2	Prophetes
2	pus
2	Pylne
2	pylne
2	pyls
2	rad
2	radditaie
2	Radditayﬂ
2	r‰dzames
2	rakßtyt
2	raxte
2	redz‰ﬂen
2	redz‰t
2	ro^k'
2	ro^kems
2	ro^ks
2	rokems
2	rouda¥t
2	roudadam
2	roudat
2	Saccye
2	Sion
2	slaw‰t
2	Soulyt
2	ﬂas
2	ﬂeyt
2	su^ty
2	Summat
2	Sumnats
2	SW‰ts
2	Sw‰tus
2	Szode¥n
2	TA
2	ta¥d
2	ta^de
2	tads
2	Tan
2	tap‰c
2	tappam
2	tarpems
2	TAs
2	T‰wems
2	T‰wes
2	tayßns
2	tayßnybe
2	teße
2	te¥ﬂam
2	te~s
2	tes
2	tews
2	tey
2	To¥s
2	touwam
2	tr‰s
2	Tr‰ﬂan
2	Tryadyb'
2	tryms
2	tukßtoﬂ
2	tumße
2	turr‰ie
2	turr‰s
2	turr‰t
2	twykßt
2	tyccam
2	tycciges
2	tyr
2	tyre
2	tyrum
2	vßc‰les
2	VNd
2	Vnde
2	vpp‰r‰ie
2	vpp‰rs
2	vppur
2	vrkems
2	vzbroukﬂen
2	vzni‰ms
2	Vzuppr‰ts
2	wa¥rd'
2	wa^rds
2	w‰c
2	w‰cces
2	waddotayﬂ
2	waiadzybe
2	waie
2	waiems
2	wakkaran
2	wallian
2	w‰rßyts
2	ward'
2	warte
2	waydaie
2	wayg'
2	Weßts
2	We`n
2	Wena
2	wenan
2	wenkart
2	wyßßaßke
2	wyßßade
2	WYßße
2	wyßße~s
2	wyßßewaldige
2	wyltige
2	wyltyb
2	wyn
2	yßßaccyt
2	yßßkr‰ie
2	yßßtaßtyt
2	yßt‰n
2	yßten
2	yzga¥ie
2	yzl‰is
2	yzleﬂen
2	yzp‰ßtyt
2	yzpeßtiﬂen
2	yzpeßtyts
2	yzr‰dz‰ta
2	yzrunnat
2	yzt‰cc‰ie
2	yzwylke
2	Í‰l
2	zale
2	Í‰liga
2	Í‰lo
2	z‰lt
2	zalwems
2	zar
2	zemmig
2	zemmige
2	zynnat
1	4
1	5
1	6
1	ßaß‰iuﬂ
1	ßaßet
1	ßaßißts
1	ßaßp‰r
1	ß‰ßts
1	ßaßzoußt
1	ßa¥kkam
1	ßa¥ne
1	ßa¥pe
1	ßa¥pems
1	ßabaylas
1	ßaccydam
1	ßaccyﬂ
1	ßad‰kt
1	ßadzygot
1	ßagaydits
1	ßagaydyta
1	ßagroußte
1	ßagroußts
1	ßaiuts
1	ßaiutte
1	ßaiutys
1	ßakkaßw‰cces
1	ßakk‰t
1	ßakrat
1	ßakrayﬂ
1	ßakrittis
1	ßakte
1	ßakults
1	ßald'
1	ßaldak
1	ßaldems
1	ßaldiga
1	ßaldix
1	ßaldums
1	ßaldums{ßalduns}
1	ßaldyb
1	ßaldyb'
1	ßaldybe
1	ßalne
1	ßaloußtems
1	ßalouzis
1	ßalydenayﬂ
1	ßalydzena¥ts
1	ßalydzenais
1	ßalydzenaﬂ
1	ßalydzenatayﬂ
1	ßam‰kkl‰s
1	ßamayta¥ﬂ
1	ßamaytaie
1	ßamaytayﬂ
1	ßamißßadamme
1	ßanes
1	ßaniempts
1	ßap‰ie
1	ßape
1	ßapinie
1	ßapinnußz
1	ßappratige
1	ßaprattige
1	ßarga¥ts
1	ßase¥ts
1	ßaﬂoußt
1	ßaﬂoußts
1	ßaﬂoute
1	ßatayßyﬂ
1	ßatcidams
1	ßawißk'
1	ßawißke
1	ßayßkes
1	ßaymodam
1	ßaymoie
1	ßaymots
1	ßaytems
1	ße¥n
1	ße^n'
1	ße^wems
1	ße^wens
1	ßenn
1	ßeptinkartix
1	ßeptyt'
1	ßewems
1	ßißßinie
1	ßill'
1	ßills
1	ßillyte
1	ßin
1	ßiﬂen
1	ßitte{ßittte}
1	ßka^l'
1	ßkaißt
1	ßkanne
1	ßkannige
1	ßk‰p
1	ßkaudige
1	ßkaudyb
1	ßkauÍems
1	ßkayßta
1	ßkayßte
1	ßkayßts
1	ßkayders
1	ßkaydr
1	ßkaydraks
1	ßkaydre
1	ßkaydrum
1	ßkinkio
1	ßkinkios
1	ßkinkiots
1	ßkinkoie
1	ßkinkos
1	ßkirgatems
1	ßkr‰ie
1	ßkraydys
1	ßkupßtiﬂen
1	ßkupßtyﬂ
1	ßkupßtyts
1	ßkyßtaka
1	ßkyßtaks
1	ßkyßtems
1	ßkyßts
1	ßkyßtyb
1	ßkyßtybe
1	ßkyßtybes
1	ßkyßtybs
1	ßkyrßte
1	ßkyrs
1	ßkyrtes
1	ßlaßargat
1	ßlapkouwe
1	ßlapkouwe~s
1	ßlaw‰na
1	ßlawena
1	ßlawenat
1	ßlawigaka
1	ßlawige
1	ßluddena¥t
1	ßluddnaie
1	ßludenadams
1	ßma¥d‰ts
1	ßmaidiﬂ‰n
1	ßmarkonie
1	ßmarkoniems
1	ßmarﬂak
1	ßmaydiﬂen
1	ßme`klam
1	ßme`kle
1	ßme`klig'
1	ßmekle
1	ßmyrd
1	ßnegs
1	ßo^dyt
1	ßo^liﬂennes
1	ßo^ly
1	ßo^lyﬂ
1	ßode
1	ßodyb{ßodyd}
1	ßodybe
1	ßodybes
1	ßodys
1	ßoge
1	ßogis
1	ßoliﬂen
1	ßoly
1	ßolyﬂ
1	ßouc
1	ßoucam
1	ßoucis
1	ßouie
1	ßoukam
1	ßoukﬂen
1	ßoul
1	ßoule
1	ßouwe{ßoume}
1	ßouwens
1	ßp‰cig'
1	ßp‰cigaka
1	ßp‰cigaks
1	ßp‰cige
1	ßpeduﬂ
1	ßpeÍ
1	ßpidu~m
1	ßplioudekls
1	ßpo¥ﬂ
1	ßpo^ﬂ
1	ßpoﬂa
1	ßpra¥dzis
1	ßpring‰t
1	ßpyd‰ie
1	ßpydums
1	ßta^w‰t
1	ßtalle
1	ßtaw'
1	ßtaw‰dam
1	ßtaw‰ie
1	ßtawes
1	ßtayga¥ie
1	ßtaygaie
1	ßtaygam
1	ßtaygayﬂ
1	ßte¥p
1	ßteydz
1	ßteydzas
1	ßteydz‰t
1	ßteydz‰tes
1	ßteykt
1	ßtippr'
1	ßtippraks
1	ßtipprayﬂ
1	ßtippro
1	ßtipprums
1	ßtippryb
1	ßtolt
1	ßtrippe
1	ßtummis
1	ßtund
1	ßtundam
1	ßtundes
1	ßtypprybe
1	ßtyprs
1	ßu¥t
1	ßu^dz
1	ßu^r
1	ßu^r'
1	ßu^t
1	ßulleyn
1	ßulleynes
1	ßummenaie
1	ßumna¥t
1	ßumnaie
1	ßumnaﬂen
1	ßunnepurrems
1	ßur
1	ßure
