V‚rdformu skaits:	1860
6	lydtcz
6	mactce
6	nackte
6	neewene
6	pattim
6	pr‰tcz
6	roke
6	ﬂack
6	ﬂeelige
6	ﬂirde
6	ﬂouwems
6	treßßche
5	bouﬂles
5	bouﬂlims
5	chrußtite
5	czettorte
5	czilwhekims
5	darrith
5	dhelam
5	droudtczibe
5	duewe
5	dußmibe
5	ehßt
5	khas
5	labprath
5	luuckt
5	mathe
5	meﬂa
5	needtcz
5	o
5	pußßes
5	semme
5	titcze
5	touwam
5	vnnde
5	wenk‰rtige
5	wetan
5	yuußims
5	3
5	6
4	adbil
4	adbild
4	anna
4	aßßenne
4	augumme
4	bouﬂle
4	buuße
4	b¸wis
4	czerreth
4	cziwibe
4	cziwoßchennes
4	dabbu
4	darbims
4	eﬂem
4	eßßeth
4	eßtadißchenne
4	eßtadium
4	eßtadiumme
4	euangelium
4	godibe
4	hans
4	kapeetcz
4	kartan
4	kattrims
4	khad
4	krußte
4	laydeth
4	luuckßchennes
4	maetce
4	meﬂige
4	myleis
4	myleßtibe
4	myleth
4	nee
4	nomirris
4	paer
4	palleck
4	pammeßßchenne
4	patcz
4	pawheleis
4	peczimmis
4	peminneßchen
4	peminneßchenne
4	pet
4	pirmais
4	prettib
4	raddye
4	ßcheit
4	sczerßchenne
4	ﬂin
4	ßkan
4	ﬂouwes
4	ßtippre
4	ßtrada
4	ßweety
4	taps
4	thurreet
4	thurret
4	titczigims
4	top
4	tope
4	treﬂ
4	wackare
4	wete
4	wingam
4	w¸rﬂenekems
4	w¸ßßade
4	w¸ßßenotal
4	w¸ßßewalditaye
4	w¸ßßewaldyx
4	wyrims
4	yem
4	yeme
4	13
4	5
3	allaﬂin
3	apﬂlickßchenne
3	aßßene
3	aßßens
3	bhernes
3	bickers
3	by
3	chrußtites
3	czerribe
3	czetis
3	cziwoßchen
3	cziwoth
3	cziwoyam
3	darrys
3	dewam
3	dhotcz
3	dodeth
3	dota
3	douwe
3	dˆuwis
3	drouge
3	duebbenne
3	dwheßel
3	ehßchenne
3	epheß
3	eßßme
3	eßtippre
3	exan
3	gan
3	ganne
3	godige
3	greetczenex
3	gribbeete
3	ickwens
3	ilge
3	jeme
3	jemmeth
3	kalpune
3	kattram
3	kattres
3	klath
3	klayas
3	kopan
3	laykan
3	layke
3	leke
3	lelims
3	lope
3	loudes
3	loulate
3	luudtcz
3	maetceklems
3	maetczyt
3	maiße
3	mannam
3	mannems
3	mere
3	mers
3	m¸rronims
3	muﬂes
3	mylige
3	neetitczige
3	nomaßgaßchenne
3	nom¸rris
3	otran
3	pallidtcze
3	pammeßt
3	parradan
3	paßßarge
3	paulus
3	peckte
3	pelnis
3	peﬂatcyßchenne
3	peßtis
3	peßtitaye
3	pewiltcz
3	pirme
3	prathe
3	prexan
3	radditaye
3	rom
3	ßch‰s
3	ßchims
3	schis
3	ﬂeele
3	sime
3	ﬂime
3	ﬂluddenath
3	ﬂodyth
3	ßweetis
3	szirde
3	tadam
3	tappe
3	tay
3	teße
3	thurreys
3	treßßcha
3	tuwakam
3	walde
3	walkooth
3	w‰rdam
3	warde
3	warre
3	wedde
3	wenigam
3	whel
3	whelne
3	yuuße
3	2
2	arige
2	aßtota
2	aßtote
2	atees
2	atwher
2	auglige
2	baggatige
2	barribe
2	baßnice
2	baßnicekunge
2	baßnicekunx
2	bhedims
2	bhernems
2	bherninges
2	bickerre
2	bouﬂlems
2	breßmibe
2	bute
2	bytes
2	crußtibe
2	czelßchenne
2	czerret
2	czerreye
2	czert
2	czettorta
2	czettortz
2	czheles
2	czilwex
2	czimo
2	czirdeth
2	czitte
2	czittes
2	cziwes
2	cziwibes
2	cziwooth
2	cziwoys
2	darbe
2	darram
2	darret
2	darritais
2	debbeßßis
2	denan
2	deuwis
2	dewes
2	dewige
2	dhewe
2	dhos
2	doeuwe
2	doma
2	dothe
2	douczems
2	doudtcze
2	doudtczems
2	dˆuwe
2	droudtcze
2	droudtczibes
2	drougczibe
2	dußmyx
2	ehdet
2	ehßchen
2	ekaroth
2	enakas
2	enaydibe
2	engels
2	epreczenath
2	eß
2	eßchenne
2	eßßeme
2	eßßhe
2	ey
2	gaddige
2	gaide
2	gallam
2	galle
2	galwa
2	gaßpaßßche
2	goodtcz
2	greekois
2	greezenex
2	helles
2	ieb
2	ißledtcz
2	ißleys
2	joutaßßchen
2	jumprouwes
2	jure
2	kaartan
2	kalpo
2	kalpoyam
2	kalps
2	kapis
2	k‰rdenaßchenne
2	kattrems
2	keyßeram
2	kloußyt
2	koke
2	koule
2	kounige
2	krußtan
2	kurpes
2	kurrenes
2	kyle
2	labba
2	ledtczibe
2	lenibe
2	lethims
2	licke
2	lickt
2	litczis
2	loczeklis
2	lopes
2	lothe
2	lounims
2	louns
2	luuckßchenninge
2	maetcybe
2	maetcyt
2	maetcze
2	maetczeklems
2	manna
2	mannem
2	marcus
2	maria
2	matczam
2	m‰tcze
2	mayas
2	merige
2	meﬂdams
2	meße
2	meßße
2	mheﬂles
2	mirth
2	m¸rrones
2	muﬂa
2	muﬂiges
2	muyßche
2	muyte
2	mylam
2	myleßtib
2	myleys
2	nabbax
2	nackt
2	n‰ckt
2	neewar
2	neßkyßtcz
2	notickt
2	noude
2	oteers
2	otra
2	otre
2	ottre
2	packlouﬂiga
2	paklouﬂige
2	pallydtczam
2	pammeeßth
2	pammeßchen
2	pammeßchenne
2	pammeßte
2	pammeßth
2	pammet
2	pammeth
2	paprate
2	parrade
2	paßßargaath
2	paßßargais
2	paßßche
2	paßtare
2	patteickt
2	patteitczam
2	patteitczibe
2	peedigan
2	peluuckt
2	pemeckle
2	pemin
2	peminnet
2	perßone
2	peßpeßche
2	peßtitays
2	petcz
2	petitczige
2	pewar
2	pilato
2	pirma
2	pirman
2	pontio
2	prate
2	precibe
2	precige
2	preczige
2	rachtcz
2	raddibe
2	raddis
2	radditays
2	raddytaye
2	raxte
2	raxtytcz
2	rouge
2	s
2	sackt
2	ﬂaime
2	ﬂatcys
2	ﬂatcyt
2	ﬂatcyth
2	ßchis
2	scho
2	sczerßchen
2	ßeedhe
2	ﬂeelyx
2	ßele
2	semmen
2	septita
2	ﬂinnath
2	ßkirt
2	ßkyßte
2	ﬂlawe
2	ßolißchen
2	ﬂoly
2	ﬂouße
2	ﬂouwam
2	ﬂouwan
2	ßthaw
2	sweeta
2	ßweeta
2	sweetam
2	sweetes
2	sweetibe
2	ﬂyßtz
2	szack
2	szeßta
2	tadde
2	tade
2	taißne
2	teßa
2	thadems
2	thurram
2	thurreetes
2	thurretes
2	tim
2	tit
2	titczib
2	titczige
2	tos
2	touwems
2	treﬂe
2	treﬂeet
2	treﬂeth
2	treßßchan
2	treßßchen
2	treßßches
2	trys
2	turreeth
2	turreth
2	tuwacke
2	tyrumme
2	tytczibe
2	vnd{vud}
2	vﬂ
2	walkoth
2	walkoys
2	wardems
2	w‰rdems
2	wardes
2	warren
2	wayaczibes
2	wayge
2	wayne
2	weddis
2	wenix
2	wenteßyx
2	whelkam
2	whelns
2	wiltige
2	wingems
2	wuerﬂon
2	w¸ße
2	yemmam
2	youne
2	younes
2	yßledtcz
2	yßletcz
2	yßleys
2	yuußes
1	abbe
1	abbeeßtz
1	abdawenath
1	abdomath
1	abdußmoyet
1	abgada
1	abganyth
1	abgulleetes
1	abraham
1	abßkaydro
1	acczes
1	adam
1	adams
1	adbildeßchenne
1	adbildeßßchen
1	adczimptibe
1	adczimptibes
1	adßißt
1	adﬂißt
1	adﬂißtet
1	adﬂißto
1	adﬂißtˆs
1	adﬂith
1	adßyd
1	adﬂyth
1	‰gypter
1	aiﬂledtcze
1	aißmigga
1	aitczenays
1	alge
1	allaßin
1	allaﬂine
1	allo
1	alloßchen
1	apbheßtz
1	apdußmoys
1	apeßty
1	apgrekoyas
1	apgrutenata
1	apkaitenais
1	apkart
1	apk‰rt
1	apk‰rth
1	apkaytenayam
1	apmhelloyam
1	applaßßenaßchenne
1	aprackte
1	aprakte
1	apraxte
1	apßkawe
1	apﬂlickt
1	apﬂluczenatam
1	apﬂlydtczenays
1	aptreeßßam
1	aptwherte
1	arridtcßan
1	arridtcza~
1	arridtßczan
1	arridttzan
1	aßßote
1	‰ßto
1	aßtonems
1	aßtoﬂ
1	aßtotz
1	atbildeet
1	atczems
1	atczes
1	atdabbuus
1	atkˆdetayam
1	atmitteet
1	atmitteßchenne
1	atneßße
1	atpeßti
1	atpeßtis
1	atpeßty
1	atpeßtyt
1	atreedißchenne
1	atreeditaye
1	atﬂack
1	atßleegems
1	atßthas
1	atßthayet
1	attraitne
1	attraﬂeet
1	atwerßche
1	atwhertz
1	atyounaßchenne
1	auczenayet
1	augam
1	auglims
1	auﬂes
1	auxte
1	ayﬂeth
1	ayßkarte
1	ayßleckt
1	ayßledtcze
1	aytczena
1	bagatige
1	baggatibes
1	balexne
1	bares
1	baretayam
1	barge
1	baryo
1	baryoßchenne
1	baryotes
1	baßnicza
1	baßniczan
1	baßnicze
1	baßnitcze
1	baude
1	baylige
1	bede
1	bedems
1	bedena
1	bedre
1	beedims
1	beernems
1	bheckt
1	bhedems
1	bhedes
1	bhedige
1	bhernings
1	bherns
1	bicker
1	bickere
1	bouﬂelems
1	bouﬂliﬂ
1	bouﬂlis{bonﬂlis}
1	bowﬂle
1	boyan
1	brale
1	brute
1	buewis
1	buryam
1	buußchen
1	buußchenne
1	buuth
1	bya
1	chrißte
1	christum
1	christus
1	chrußte
1	chrußtibes
1	chrußtißchenne
1	chrußtita
1	chrußtitayam
1	chrußtitems
1	chrußtitims
1	chrußty
1	chrußtyet
1	chrußtyt
1	chrußtyta
1	chrußtytcz
1	cilwhex
1	colloßß
1	corint
1	crußtitcz
1	crustyeth
1	crußtytcz
1	czeckaarth
1	czeeles
1	czeelis
1	czeelyos
1	czeene
1	czek‰rt
1	czek‰rth
1	czeke
1	czeles
1	czelyos
1	czemae
1	czenaym
1	czenibe
1	czenit
1	czenith
1	czennyx
1	czenyx
1	czerdt
1	czerram
1	czerre
1	czerreßchenne
1	czerßchen
1	czeßche
1	czeßchenne
1	czeßth
1	czettorrtapaddeßmette
1	czettˆrtan
1	czetum
1	czheldt
1	czick
1	cziddeis
1	czille
1	czilwheczige
1	czilwhekems
1	czimptibes
1	czirdam
1	czirdtcz
1	czitta
1	czittade
1	cziwa
1	cziwoßchen~e
1	czixteßchenne
1	czour{czonr}
1	daarith
1	dabbus
1	dabbuth
1	dabbuußeth
1	dadczes
1	daerge
1	dalle
1	dallibe
1	darbems
1	darbenex
1	darbs
1	darre
1	darris
1	darrißchenne
1	darrißßchen
1	darritaye
1	darrytays
1	daßßchekarte
1	daßßchk‰rte
1	daßßek‰rt
1	dawane
1	dawanes
1	dawanims
1	dawanne
1	dawenath
1	dawibes
1	debbeßkyes
1	debbeßßes
1	dedtczige
1	denißke_
1	deßmeetz
1	deßmetcz
1	deßmettes
1	deuwe
1	de¸wite
1	deuwußßche
1	dewan
1	dewißke
1	dewißkes
1	dewitte
1	dheweete
1	dhewey
1	dißßchanne
1	doeuwita
1	doeuwitz
1	domadamme
1	dootcz
1	dooth
1	dotcz
1	dotes
1	douczims
1	doudczibe
1	douw
1	dˆuwytcz
1	dˆwite
1	drebes
1	dreebes
1	droudczibe
1	droudißchennes
1	droutczibe
1	droux
1	drowczibe
1	duewepaddeßmette
1	duewkartige{dnewekartige}
1	durwes
1	duﬂamme
1	dußmoys
1	dweßelims
1	dwheßelles
1	ebre
1	eczerret
1	eczimptcz
1	edene
1	edeth
1	edoma
1	eede~t
1	eedene
1	eehßchen
1	egrib
1	egribbeßchen
1	egribbeßchennims
1	ehdam
1	ehde
1	ehdene{ehdeue}
1	ehdenes
1	ehdenne
1	ehdeth
1	ehdis
1	eheß
1	ehmo
1	ehrßches
1	ehßchanne
1	ehßchenne{eheßchenne}
1	ehßßchen
1	ekaroht
1	ekarot
1	elyxmotos
1	enaidan
1	enake
1	enaydenerx
1	enaydenex
1	enyde
1	enydeis
1	epreeczetays
1	epreeßes
1	epreezes
1	eﬂackte
1	eﬂam
1	eße
1	eﬂhe
1	eﬂimoys
1	eßkyge
1	eßtadis
1	eßtadißchennes
1	eßtadißßchennes
1	eßtadite
1	eßtaditz
1	eßtadiums
1	eßtadys
1	eßtadyumme
1	eßth
1	eßtippreete
1	eßtipprena
1	eßtippreßchenne
1	eßtypproßchen
1	eßymoys
1	eth
1	ethwertz
1	euangelio
1	eweddis
1	exka~
1	eyemptcz
1	eyemptz
1	eyet
1	eythe
1	gabbals
1	gaddigam{gaddr gam}
1	gal
1	galdi
1	gallige
1	galwe
1	galwenekims
1	garram
1	garrige
1	garrigems
1	gauwigam
1	gawheßchenne
1	gayﬂ
1	girre
1	glabbo
1	glabbooth
1	godhe
1	godiga
1	gouﬂena
1	gouﬂygam
1	grabe
1	gredtczennes
1	greekees
1	greekooth
1	greekoyam
1	greekoys
1	greetczenekims
1	grekems
1	greßnims
1	greßthe
1	gretczenekes
1	gribbam
1	gribbas
1	gribbet
1	grumba
1	gruta
1	grutims
1	gulle
1	gulleth
1	ickwenam
1	ii
1	iii
1	iiii
1	is
1	ißrael
1	ißßabyußßche
1	ißßalckßchennes
1	ißßamißßchenne
1	item
1	jautaßchen
1	jekams
1	jem
1	jemmet{jeunnet}
1	jesum
1	johannes
1	jordan
1	jouczheet
1	jounake
1	joune
1	jounems
1	jounes
1	joutaßchen{jontaßchen}
1	jumprouwas
1	kaapt
1	kada
1	kaerdenaßchenne
1	kalpige
1	kalpooth
1	kalpoßchenne
1	kalpot
1	kalpoyat
1	kammeßems
1	kapetcz
1	k‰rdena
1	kardenaßßchenne
1	k‰rdenate
1	karibes
1	katteers
1	kattras
1	kattre{katte}
1	kaymine
1	klaat
1	klaath
1	kl‰th
1	klathe
1	kloudtczena
1	kloudtczenath
1	kloußiht
1	kloußit
1	kloußys
1	kluﬂe
1	klußße
1	kˆningam
1	kˆninge
1	kˆningims
1	kouls
1	koune
1	kounyx
1	kraßene
1	krißt
1	kroucklems
1	krute
1	kunga~
1	kunge{mußßekunge}
1	kungems
1	kunges
1	kungims
1	kunrx
1	kurneys
1	kutris
1	labbake
1	labban
1	labbems
1	labbumme
1	labe
1	labprat
1	lada~
1	ladeetcz
1	ladeßchen
1	ladeys
1	lagadibo
1	laikige
1	laikigems
1	laikyge
1	laimibe
1	lapprath
1	laykige
1	laypigam
1	lede
1	ledes
1	ledtczet
1	leeck
1	lelems
1	leles
1	lethems
1	lethes
1	letims
1	lidtcze
1	lidtczis
1	lixte
1	lodczeklis
1	lodtczekles
1	lopims
1	loudems
1	louke
1	loulathe
1	loul‰tz
1	loulibes
1	lounedarritayems
1	lucas
1	l¸ckßchenne
1	luckt
1	ludtczam{ludtczan}
1	ludtcze
1	luka
1	lukoye
1	luuchßchenne
1	luuckßchen~e
1	luudczam
1	luudtczete
1	luudtczeth
1	luuße
1	lycks
1	lydtcze
1	mactcze
1	maczeth
1	maczis
1	maetcecklims
1	maetcekle
1	maetceklims
1	maetcetayam
1	maetcetaye
1	maetcetayms
1	maetcibe
1	maetcyth
1	maetczam
1	maetczeth
1	mannims
1	mannne
1	mante
1	manteneke
1	marei
1	marie
1	maßgaßchenne
1	m‰tceklims
1	m‰tcyt
1	m‰tcytcz
1	matczet
1	m‰tczyt
1	matth
1	matthei
1	mattheus
1	maye
1	mayotayam
1	meckleyeth
1	mege
1	melliums
1	meßa
1	meytes
1	mhelloyam
1	mheﬂle
1	mileys
1	minnam
1	mitteet
1	moczibe
1	modrige
1	mokems
1	mur_rth
1	m¸rrunnes
1	m¸rrußße
1	muﬂa~
1	muﬂe{mnﬂe}
1	m¸ﬂiges
1	muﬂims
1	mußßam
1	mußßems
1	mußßims
1	muﬂyx
1	mußzige
1	mutte
1	muuﬂe
1	mylats
1	myleet
1	mylems
1	mylena
1	myleyam
1	mylo
1	mylyx
1	naacx
1	nabbages
1	nabbagims
1	nack
1	n‰cke
1	naeck
1	naeckt
1	nake
1	namman
1	nammethurretayam
1	nawaid
1	ne
1	nebuus
1	nedcz
1	nedtcz{uedtcz}
1	neeckounix
1	neeczenyx
1	neekloußys
1	neelabprathe
1	neenekade
1	neeneke
1	neenoﬂeetczige
1	neetaißnis
1	neeticke
1	neezenige
1	negays
1	neke
1	nen
1	nenoﬂeeczybe
1	nepolgath
1	neﬂe
1	neßße
1	neßth
1	netcz
1	neteﬂige
1	neticcz
1	netitczibe
1	netitczigims
1	newaid
1	newens
1	nhedarrith
1	noa
1	noedth
1	nokout
1	nokouth
1	noladhete
1	nomaßgaßchen~e
1	nopelnam
1	nopelnibe
1	nopelnißche
1	nopelnite
1	nopuuteßchenne
1	noßkyrtz
1	noﬂodys
1	noßpeßcham
1	notal
1	notecke
1	noyoutczeyam
1	on~
1	oßthur
1	oßthurreßchennes
1	oßyempt
1	oterk‰rth
1	otters
1	paauxtena
1	packalpige
1	packlayas
1	packlouﬂam
1	packloußißchenne
1	packloußit
1	packloußite
1	packloußyt
1	packlouﬂyx
1	padeuwußßche
1	paerlouße
1	paglaabßchenne
1	paglabbais
1	paglabbath
1	paglabboys
1	paglabt
1	paglaeb
1	pakaitenata
1	pakalpige
1	palleek
1	pallidczam
1	pallige
1	palliydtcz
1	paloußßchenne
1	palydtcz
1	pam~eßßchenne
1	pam~et
1	pameßßchen
1	pammace
1	pammacißchenne
1	pammaetcytcz
1	pammeeßt
1	pammeßßchennne
1	pammeßßet
1	pammeßthe
1	pammettam
1	pammettis
1	pammetto
1	pammmetta~
1	papratan
1	papratige
1	paradenekims
1	p‰rkaapt
1	p‰rkape
1	parlouße
1	parradenekims
1	parradeth
1	paßkaydroys
1	paßßargat
1	paßßargath
1	paßßoul
1	paßßuddißchen
1	paßßußßchenne
1	paßßußtcz
1	paßthaweth
1	paﬂußtcz
1	paﬂußte
1	pateitcze
1	patrims
1	pattam
1	patteitczet
1	pattes
1	patteßa
1	pattheße
1	patthur
1	patthurram
1	pattims
1	patturreeßßeth
1	patturreethe
1	pattuur
1	pattycke
1	pattyke
1	patz
1	paulus{paulns}
1	paweleis
1	paweleßchen
1	pawhel
1	pawhele
1	pawheleißcke
1	pawheleßchenne
1	pawheleßßchen
1	pe
1	peaugleetes
1	peaugleeth
1	pece
1	pecktan
1	pecktcz
1	pecktz
1	peczimpt
1	peczimptz
1	pedroudye
1	peecktapaddeßmette
1	peehdena
1	peetz
1	pekaarßes
1	pekcta
1	peketa
1	peklayas
1	pelaißche
1	peluuckßchenne
1	peluudtczys
1	pemile
1	pemin{pemim}
1	peminnam
1	peminneeth
1	peminneßchane
1	peminneßßchen{pennnneßßchen}
1	peminneßßchenne
1	peminno
1	peminnßßchen
1	pemmneeth
1	pepueldeth
1	pere
1	peﬂatcys
1	peßatcyte
1	peﬂatcyte
1	peßatczißchen{peßat / czißchen}
1	peﬂouckt
1	peﬂouckte
1	peﬂoutcz
1	peßoutczam
1	peﬂoutczo
1	peßpedis
1	peßtißchen
1	peßtißchennes
1	peßtitais
1	peßtitayam
1	peßtys
1	peßtyt
1	peßtytaye
1	petitcz
1	petitczame
1	petitczet
1	pewil
1	pewiliam
1	pharao
1	pirmaack
1	pratcz
1	prates
1	pr‰the
1	pratte
1	predicke
1	predtczeeßchenne
1	preecige
1	preetcze
1	preetczeßchenne
1	preexkan
1	proyam
1	pulgayam
1	pulgoyam
1	putnims
1	puuthe
1	pyßkopam
1	pyto
1	raddißchennes
1	radditims
1	raddys
1	rade
1	ramam
1	ramims
1	raxtcz
1	raxtitcz
1	redtczeye
1	redtczite
1	reedtczeth
1	rite
1	rokas
1	rokes
1	rokims
1	rˆmere
1	ruckte
1	r¸ckte
1	rupyems
1	rytan
1	ﬂackraye
1	sale
1	ﬂallicktims
1	salloulayo
1	salomons
1	ﬂalydtczenais
1	ﬂamaytath
1	sane
1	ßanekoule
1	sapems
1	sapes
1	sara
1	ﬂarge
1	ﬂarkanne
1	ßaßneckt
1	ﬂaßßetz
1	ﬂatczitcz
1	ﬂatczy
1	ﬂattaißies
1	ﬂattaißite
1	ﬂaymneczenne
1	ßayuth
1	ßcha
1	ßchaes
1	ßche
1	scheit
1	ßchems
1	ßchoden
1	schodene
1	ßchos
1	ßchˆs
1	ßchos{ßchoos}
1	ßchur
1	ßchym{yßßchym}
1	ßczedath
1	sczerreth
1	sczerßch‰nne
1	sczerßchenne{sczerßchonne}
1	ßczeryet
1	sczeßme
1	sczyrdtcz
1	ﬂedczigam
1	ﬂeeleßtib
1	ﬂeeleßtibe
1	ﬂeelo
1	ﬂeer
1	ﬂeeryo
1	seeßtcz
1	ﬂelix
1	semmoßchenne
1	semmoßkims
1	ßemmoyates
1	septite
1	ßeptite
1	septitepaddeßmeette
1	septytcß
1	septytz
1	ﬂeßte
1	seßtz
1	ﬂeuh
1	seweßkims
1	ﬂheele
1	ßinname
1	ﬂinnamme
1	ßinne
1	ﬂinnet
1	ßirge
1	ßkaidre
1	skirßte
1	skyßtibe
1	ßkyßtis
1	ﬂlawet
1	ﬂlaweyam
1	ﬂlepkouwibe
1	ﬂluddena
1	ﬂluddenaeth
1	sobenne
1	ﬂodibe
1	ﬂodißchenne
1	ﬂodit
1	speeke
1	ßpeeke
1	speetczibe
1	ßpeex
1	ßpeßch
1	spidibe
1	ßpidibe
1	ßtarpan
1	ßtatcyt
1	ßtaygath
1	ßthawam
1	ßthawedams
1	ßthaweedams
1	ßthaweet
1	ßtipprumme
1	ßtunde
1	ﬂuewems
1	ﬂutte
1	ﬂutys
1	ﬂuudczeys
1	ﬂuudtcz
1	ﬂuudtczet
1	ﬂuutys
1	swabadcz
1	ßwedre
1	ßweetems
1	ßweetey
1	ßweethe
1	sweethytcz
1	ﬂweetibe
1	ßweetige
1	sweetißchennes
1	ßweetita
1	ßweetite
1	sweettytz
1	ßweetum~e
1	sweetumme
1	sweety
1	ßweetye
1	ßweetyt
1	sweetytcz
1	ßweetyto
1	ﬂwerems
1	swetcz
1	ßwete
1	syme
1	szaloulais
1	szappraßchenne
1	szappraßßchenne
1	szattayßißßchen~e
1	szawißke
1	szeeleßtibes
1	szeelyx
1	szeleßtibes
1	szelte
1	szeßtan
1	szeßtapaddeßmette
1	szeßte
1	szewas
1	szewims
1	sziddrabbe
1	szinnaßchennes
1	szirdees
1	szlawe
1	szode
1	szodibe
1	szodibes
1	taatcz
1	tades
1	taißna
1	taißnibe
1	taißnige
1	tapeetz
1	tapetcz
1	tappußßche
1	tapße
1	tasadbilde
1	tayßne
1	tayßnibe
1	teitczam
1	teßcha~
1	teßes
1	tha~s
1	thada
1	thadam
1	thado
1	thay
1	theß
1	thewes
1	thewige
1	thewims
1	thˆ
1	tho's
1	thoew
1	thouwa
1	thˆwe
1	thˆws
1	thurreeth
1	thurrenes
1	thurretis
1	ticcz
1	tick
1	timot
1	timoth
1	titczam
1	titczath
1	titczebe
1	titczeet
1	titczeeth
1	titczeth
1	titczigems
1	titcziges
1	tito
1	tomoth
1	topam
1	touw
1	touwa
1	touwims
1	tˆw
1	treﬂatayes
1	treßchais
1	treßtchan
1	triﬂeßchenne
1	tryﬂ
1	tu{eßtu}
1	t¸acke
1	t¸ake
1	tudelin
1	tur{tnr}
1	turaran
1	turklath
1	turrenes
1	tußtoßche
1	tuuxtoßche
1	t¸wake
1	twixteßche~
1	tyre
1	tyrums
1	tyßche
1	tytcze
1	uskapis
1	ußyem
1	v
1	vnde{vude}
1	vnnde{vnude}
1	vﬂ=kapis
1	vßiemt
1	vslukoth
1	vﬂmodenas
1	vßmodenatcz
1	vßpußch‰s
1	vßthur
1	vsthurreﬂ
1	vßthurret
1	vßthurrßchenne
1	vßturreßchen
1	wackarran
1	wacker
1	wackere
1	wadda
1	waerde
1	waldeeth
1	waldißchenne
1	waldith
1	waldyx
1	walkoot
1	warrene
1	warrete
1	wayadtczibe
1	wayag
1	waydheßchenne
1	waye
1	w‰yge
1	wayrack
1	wayrs
1	weelte
1	wel
1	welns
1	welthe
1	wena~
1	wenas
1	wenepaddeßmette
1	wenka~rtige
1	wenk‰rtiges
1	wenotre
1	wenteﬂiga
1	wenteßige
1	wenteﬂiges
1	werßcham
1	werﬂeneke
1	weßßelibe
1	wetczakes
1	wetems
1	whetczake
1	whetczakims
1	whetczakimﬂ
1	whetz
1	wilte
1	wine
1	winga~
1	wingims
1	wings
1	winne
1	wiram
1	wueßße
1	wueßßes
1	wueßßims
1	w¸rﬂenekam
1	w¸rﬂeneke
1	w¸s
1	w¸ﬂaßke
1	wußßes
1	w¸ßßewaldytaye
1	wußßims
1	wyne
1	wyneryetayam
1	wynge
1	wyram
1	wyrißke
1	wyrs
1	ya
1	yckwenam
1	yckwens
1	yemme
1	yempta
1	yemptcz
1	yo
1	younam
1	youns
1	ys
1	yß
1	yßledtz
1	yßleßßchen
1	yßleyes
1	yßßabites
1	yßßamis
1	yßtena
1	yßtenne
1	yßtens
1	yußims{ynußims}
1	yut
