V‚rdformu skaits:	6348
18	ßaccidami
18	ßtawaeia
18	tudelin
18	yt
17	aukﬂan
17	daelu
17	darryis
17	debbeßßo
17	dewwis
17	Mattheus
17	nammu
17	pats
17	ﬂas
17	ßtaigaia
17	ßtarpa¥
17	wena¥
17	wyßßus
17	zyme
16	apra¥kßt
16	Dewa¥
16	Dews
16	dywwi
16	Kas
16	krußta
16	ma^cekli
16	ma^ta
16	mes
16	na^cis
16	pattes
16	pepildits
16	ßtunda
16	to^pu
16	wini^a
15	de^na
15	debbeßßu
15	gabb
15	iu^ßu
15	kattra¥
15	Lucas
15	pa
15	Pharißaeeri
15	runnaia
15	Te
15	tos
15	we^na
15	wyddu
15	wyßßas
14	gaia¥
14	Jßrael
14	ma^ceklems
14	na^ca¥
14	nomirris
14	rakßtits
14	ßauwa¥
14	Szis
14	tapt
14	winias
14	wyßßa
13	a¥wwis
13	draebes
13	eßßem
13	galdu
13	Jo^dems
13	kattras
13	kattrus
13	kli^u
13	kungu
13	labbu
13	Matthaeus
13	newaid
13	otra
13	ßaccits
13	Tapaec
13	Winﬂ
13	wyßßunotul
12	balxna
12	bu^tu
12	darria
12	darrit
12	dzirdaeiuﬂi
12	egaia
12	Galilaea
12	gan
12	Herodes
12	kalps
12	kamaer
12	Ko
12	la¥yku
12	lydziba
12	manna¥
12	Meißter
12	na^ka
12	pirma
12	Prophets
12	ßaedaeia
12	ßauce
12	ßtaiga
12	ßutia
12	taews
12	tappa¥
12	tauwa¥
12	Te^
12	wa¥rdu
12	zymes
11	a¥ra¥
11	a¥tbildaeiu
11	aede
11	Baznica
11	brinoias
11	caeles
11	celliu
11	darbus
11	delu
11	emu
11	Engels
11	iem
11	Judas
11	ka¥tters
11	ka¥ttri
11	leciba
11	lia^udems
11	ma¥n
11	Martha
11	me^ßa
11	na¥ca
11	notikkas
11	o^tru
11	pedzimmis
11	proiam
11	runna
11	ﬂe
11	ßirds
11	Ta¥d
11	trys
11	turru
11	waiag
11	waicaia
10	a¥ukßti
10	aeßt
10	Ar
10	baernu
10	brydi
10	cittus
10	debbeßsis
10	denas
10	do^t
10	dzert
10	dzirdaeia
10	gaißma
10	Garru
10	go^du
10	iu^ßo
10	Ja¥
10	Jodi
10	ka^da
10	ko^pa
10	krußtu
10	manni
10	Mans
10	milo
10	na^ka¥
10	namma
10	Nazareth
10	Neg
10	no^ßt
10	nogaia¥
10	noticcis
10	o^ters
10	patti
10	Prophetu
10	pylli
10	raedzaeia¥
10	ßaccit
10	ßirdi
10	ßtawa
10	ßtawaeia¥
10	ﬂur
10	tamaer
10	tyccaet
10	wardus
10	we^na¥
9	a¥tbildeia¥
9	aßtota
9	atkal
9	Baznica¥
9	bes
9	bra^lis
9	ce^tuma
9	de^nu
9	dena
9	do^d
9	do^mu
9	dwaeßel
9	dzimdenaia¥
9	et
9	Ey
9	gribbaeia
9	groﬂus
9	kaenings
9	kam
9	kritta
9	Kungu
9	labs
9	le^tas
9	liauz¥u
9	Maes
9	me^ßas
9	nakti
9	newenu
9	Peteru
9	raedzaeiuﬂi
9	raedzaet
9	ro^ka
9	ßaccis
9	ßaeßta
9	Sakka
9	ßakkat
9	ﬂim
9	Sweti
9	Teuw
9	tyrumu
9	walßtibas
9	wyrs
8	a¥kklis
8	a¥ra
8	a¥tbildeia
8	Abraham
8	Atkal
8	baernus
8	Baznicakungi
8	cilwaeko
8	cilweku
8	darris
8	de^nas
8	De^wu
8	Dewam
8	dywwems
8	dziwo
8	e^mu
8	ekam
8	ekﬂa¥n
8	Ewa¥ngel
8	ey
8	gattauw
8	ia¥
8	iußu
8	Ka¥d
8	kalnu
8	kritta¥
8	layks
8	le^laks
8	letas
8	likka¥
8	maize
8	mazzu
8	mirronems
8	mirßt
8	Moyßes
8	na¥ka
8	na^kt
8	neg
8	No
8	nokauwt
8	pedzimpts
8	raedzaeis
8	runnais
8	ßewa¥
8	ﬂi
8	ßtunda¥
8	Swetu
8	Taewa
8	taewu
8	tauwas
8	vgguni
8	wa^rds
8	waelnu
8	walßtiba¥
8	warraetu
8	we^ta
8	wedde
8	wen
8	wynudarzu
8	wyri
8	ykwens
7	a¥icenaia¥
7	ap
7	atbildaeia
7	auglu
7	Bethlehem
7	caelas
7	Citti
7	darra¥
7	darraita
7	darriußa
7	darriuﬂu
7	daudzu
7	denems
7	dziwoﬂana
7	egaia¥
7	egais
7	Elias
7	eßaka
7	eßßemi
7	eßßot
7	eßßotu
7	gaißums
7	graeku
7	iu^ri
7	Jakob
7	Jo^do
7	kliu
7	labba
7	le^ciba
7	lu^gt
7	lydziba¥
7	maizas
7	Meißters
7	nams
7	notek
7	O
7	parada
7	pattim
7	pawaelaeis
7	Peteri
7	pirßtu
7	raedzaeiuﬂu
7	ro^ku
7	ﬂae
7	ßakku
7	ßauwam
7	ta¥d
7	teßa
7	Thomas
7	tik
7	traeﬂa
7	Tur
7	tuwu
7	tyccaeia
7	tycce
7	vdens
7	wairs
7	we^nam
7	wenam
7	Wens
7	weßßel
7	yzgais
7	zinnaia
7	zinnu
6	a¥kmini
6	a¥p
6	a¥ukßtems
6	accis
6	algu
6	baerni
6	baerns
6	Baznicas
6	bralie
6	Chrißtum
6	cilwaeka¥
6	cilweka¥
6	daewaeta
6	daudzems
6	Dawida
6	De^wa
6	debbeßsi
6	deßmitti
6	dewwita
6	do^s
6	dywwideßmita
6	dziwoﬂana¥
6	eßakumu
6	eßßet
6	ga¥ia¥
6	gallu
6	Gans
6	garru
6	gars
6	grib
6	großsi
6	ieme
6	ikwens
6	kalpus
6	kattrems
6	kla^t
6	klaußa
6	ko^pa¥
6	kunga
6	kungam
6	Kur
6	Lazars
6	Lazaru
6	le^ls
6	leia
6	lela
6	li^ot
6	lia^udis
6	lydzan
6	ma¥cekli
6	Man
6	mannam
6	mekklae
6	meßa
6	mirt
6	muttas
6	na¥kt
6	na^ks
6	notikt
6	pa¥
6	Paec
6	palaida
6	paprekﬂu
6	Par
6	paßßaula
6	Pharißaeerems
6	pirmak
6	pratu
6	Prophetems
6	Rakßts
6	Sabbatha
6	ßaccys
6	ßeptita
6	Ta¥
6	taggadin
6	Tan
6	tauwi
6	tauwus
6	te`
6	to^pa
6	to^pa¥
6	turri
6	tyccaetu
6	tyccu
6	vdeni
6	vziem
6	wa¥rds
6	waeccakems
6	waeßßels
6	wallia
6	walloda
6	winia¥m
6	wyru
6	zinnat
6	zinnata
6	zuddis
5	a¥cci
5	a¥icenaia
5	a¥kklu
5	a¥ridza¥n
5	a¥ttradda¥
5	a¥ukßtais
5	ara
5	aßsini
5	attradda
5	aukßti
5	Abrahams
5	baggats
5	Bethania
5	brali
5	bu^dams
5	but
5	caeccen
5	Cayphas
5	cek
5	Celles
5	celli^u
5	cilwaeki
5	cilweks
5	cits
5	citta
5	cittems
5	cittu
5	dabbuit
5	daelie
5	darbems
5	darbi
5	darbu
5	darri
5	darria¥
5	darritu
5	darru
5	Dawid
5	Do^d
5	dyki
5	dzirdaeiu
5	dzirdi
5	dziwos
5	eka¥m
5	Ekﬂan
5	eraddumu
5	eßaka¥
5	gaddus
5	graekois
5	gribbu
5	gullu
5	gultu
5	iußo
5	Jo^du
5	ka¥pa
5	ka^du
5	kada
5	Kaenings
5	kaiams
5	kalpems
5	kalpi
5	kappa
5	Katters
5	kattram
5	klay
5	ko^ks
5	kreißa
5	labbak
5	labbas
5	laißt
5	laywa
5	le^la
5	le^tems
5	leciba¥
5	lelu
5	likka
5	ludza
5	Lydz
5	maiza
5	mannim
5	mata
5	Matth
5	mazgaias
5	me^ru
5	mekklaeia
5	meßas
5	meßt
5	mettas
5	miloia
5	milois
5	nabbagems
5	naktis
5	newar
5	neweßßels
5	nikna
5	nomannia
5	nomirruﬂi
5	Nu
5	pameßti
5	paﬂai
5	pazißtu
5	pekta
5	pepilditi
5	raedzaeßeti
5	raedzams
5	raedze
5	runnat
5	ﬂa¥s
5	ßakki
5	ßauwi
5	ﬂeitan
5	ßirdis
5	ﬂo^s
5	ﬂoden
5	ßodu
5	ßtaiga¥
5	ßtundu
5	ta¥m
5	taewa
5	tem
5	Tews
5	turrens
5	tycciba¥
5	tyklus
5	vdenni
5	waelnus
5	wakkaraedeni
5	wardi
5	wards
5	wel
5	wenpadeßmita
5	weta
5	wini^a¥
5	winiems
5	Zebedei
4	a¥bz¥aeloias
4	a¥ccems
4	a¥tnacis
4	a¥ttradda
4	a¥ttraddis
4	a¥ttromu
4	a¥uglu
4	a¥ukßtu
4	a¥wwems
4	aez¥z¥ems
4	appakﬂan
4	aran
4	atbildes
4	aukßtems
4	AEgyptu
4	Andres
4	balloz¥us
4	balxni
4	barriba
4	baußla
4	baußlus
4	Baznicakungems
4	Baznicaßkungi
4	byuﬂi
4	caetturta
4	celes
4	cellios
4	celßes
4	cilwaeka
4	cilwaekam
4	cittas
4	da¥rria¥
4	daelam
4	daeli
4	daeli^e
4	Daels
4	dagaia
4	darriﬂu
4	darznekems
4	daudzas
4	Daudzi
4	de^na¥
4	do^ta
4	do^tu
4	draebe
4	draugs
4	drebe
4	drebes
4	dywi
4	dzirdaeia¥
4	dzirdaeis
4	dzirdeiuﬂi
4	dzirdu
4	dziwoﬂanas
4	dziws
4	ee^t
4	Eita
4	Elizabeth
4	enida
4	eßßam
4	Eyta
4	gailis
4	gaiuﬂi
4	galwu
4	Gars
4	graecneku
4	gribbaedami
4	helles
4	iaunu
4	ielgauwa
4	io
4	iu^ßa
4	iußa
4	Jani
4	Jo^dus
4	Jodu
4	Joßeps
4	Juda
4	Jums
4	Jus
4	Ka
4	ka¥ttra
4	ka¥ttram
4	ka¥ttras
4	ka¥ttru
4	ka^da¥
4	ka^pa
4	kalnems
4	kalpo
4	kapa
4	kapaec
4	kappu
4	Kenings
4	klaepi
4	kolab
4	kunga¥
4	kurﬂ
4	lab
4	le^lu
4	lela¥
4	liaunu
4	likt
4	lixmiba
4	lydzibems
4	ma¥zzu
4	ma^ceklis
4	ma^ßa
4	maceklis
4	maceklus
4	Magdalena
4	Manna
4	Manna¥
4	mannems
4	Mariae
4	mazzakems
4	Moyßi
4	Mums
4	mußu
4	na¥ca¥
4	na¥cis
4	na¥ks
4	na^k
4	na^kot
4	na^kuﬂi
4	na^wes
4	naca
4	namma¥
4	nepazißtu
4	nes
4	neßkißtu
4	Newens
4	nezinnam
4	nezinnat
4	nezinni
4	noemu
4	noßkummuﬂi
4	Pa¥r
4	pallek
4	pallika
4	paradias
4	pareize
4	paﬂa
4	paﬂi
4	pazußts
4	pedaer
4	peludzu
4	pewils
4	pewyle
4	Pharißaeers
4	Pila¥tus
4	pillems
4	pilns
4	pils
4	Prophetes
4	Prophetus
4	pulks
4	raddu
4	raedzaes
4	raedzu
4	Rakßtamacetaie
4	rakßti
4	rakßtit
4	Raugaita
4	ro^ka¥s
4	rokas
4	runna¥
4	runnaia¥
4	runnas
4	Saccia
4	ßaccitu
4	ßaedaeia¥
4	ßanu
4	Sathans
4	ßauws
4	ﬂennens
4	ßewas
4	ßiddraba
4	ßißt
4	ßkitta
4	ßodiba
4	ßodiba¥
4	ßpaeku
4	ßullainems
4	ßutits
4	Swaeti
4	ßwaets
4	Swaets
4	ßwaetu
4	taggad
4	tai
4	taißns
4	talens
4	tali^e
4	Tapec
4	te`ms
4	te^ßa
4	Tewu
4	topu
4	trims
4	tukﬂneßsi
4	tumpßiba¥
4	turraeia
4	turraet
4	wa^rdus
4	waeccaki
4	waicaia¥
4	waina
4	we^n
4	we^nas
4	We^ns
4	we^ta¥
4	wini^am
4	winiu^
4	wyrßneks
4	yze^t
4	yzet
4	za¥la
4	zemmoias
4	zinnata¥
3	a¥ccims
3	a¥icenais
3	a¥icenati
3	a¥icenats
3	a¥kka¥
3	a¥kminni
3	a¥lgats
3	a¥lla¥z¥in
3	a¥ltari
3	a¥pkart
3	a¥prakßt
3	a¥ßsini
3	a¥ßsins
3	a¥ßtonie
3	a¥ßtota
3	a¥te^s
3	a¥tlaida¥
3	a¥tßtaia¥
3	a¥twaeris
3	a¥ukﬂa¥n
3	a¥ukßtam
3	a¥ußi
3	acci
3	aeduﬂi
3	aerﬂems
3	akklis
3	apkaitenaﬂana
3	apkart
3	aßsins
3	atbildaeiu
3	aukßtu
3	Annas
3	Aridzan
3	Atbildaeia
3	baedas
3	baerninie
3	balki
3	Barrabam
3	baudis
3	Baznicakungs
3	Baznicekungems
3	Beelzebub
3	bikker
3	bikkeru
3	bißtaias
3	brali^e
3	brali^us
3	bralis
3	Bya
3	byßtates
3	caetturts
3	Capharnaum
3	ce^tuma¥
3	ceccen
3	celliu^
3	cetturta
3	Chrißti
3	da^wanu
3	dabbuißßet
3	daelus
3	daewets
3	darrita
3	de^nems
3	de^ni
3	De^wa¥
3	delam
3	dena¥
3	denay
3	deßmita
3	dewwuﬂi
3	dewwuﬂu
3	diwwideßmita
3	do^dams
3	do^ts
3	dok
3	doﬂu
3	dotu
3	draebems
3	draudziba
3	draugus
3	dryz
3	dubbliu
3	durwems
3	durwis
3	dwinis
3	dywwipadeßmittems
3	dywwipadeßmittus
3	dywwus
3	dzers
3	dzirdaedams
3	dzirdaeta
3	dzirdet
3	dziwiba
3	dziwoia
3	dziwu
3	Engelems
3	Eprecatais
3	eßakdams
3	eßaks
3	eßmi
3	eßms
3	eßßaet
3	eßßots
3	etam
3	etu
3	ewedde
3	eyot
3	eyta
3	gaddu
3	gaißmu
3	Galilaea¥
3	galwas
3	Galwneks
3	Ganni
3	go^dena
3	go^dibas
3	graeko
3	graekus
3	grezas
3	gribbaedams
3	gribbaeiu
3	guddrems
3	gullaeia
3	gußtit
3	Herodis
3	iaem
3	iaerinie
3	ilgi
3	ilgu
3	ißßutia¥
3	iten
3	iu^ms
3	iu^ris
3	Jakobs
3	Jakobu
3	Janis
3	Jau
3	Jemmet
3	Jericho
3	Jkwens
3	Jodems
3	Joduzemme
3	Joßep
3	Jten
3	Ka¥
3	ka¥da
3	ka¥lnu
3	ka¥zas
3	ka^ds
3	kaeninge
3	Kaeningu
3	kails
3	kalpam
3	kalpot
3	kalpu
3	Kapaec
3	kariuwyri
3	kartas
3	kattre
3	kazas
3	klaias
3	kliu^
3	kliußt
3	klußßu
3	kraeßlu
3	krußta¥
3	kryt
3	Kunga
3	labba¥
3	labbe
3	labbus
3	layka
3	laywas
3	le^las
3	lecena
3	Leladenu
3	lels
3	lia¥udis
3	liauz¥o
3	lu^ko^t
3	ludzis
3	ma¥nnu
3	ma^ta¥
3	maias
3	makßat
3	Maria¥
3	Markus
3	Matt
3	meita¥
3	mekklaet
3	mekkle
3	meru
3	mette
3	milot
3	mu^ßems
3	mu^z¥am
3	mu^z¥iga
3	muitneki
3	muitneks
3	muz¥am
3	na¥kuﬂi
3	na^kußa
3	nakuﬂas
3	nauda
3	nawe
3	Nedz
3	neßße
3	neßßußa
3	neßt
3	newa¥id
3	newaeßßels
3	newarraeia
3	newarreta
3	nezinnaia
3	nezinnu
3	nodewwe
3	nodewwuﬂi
3	noiem
3	nokauws
3	noma¥nnia¥
3	note^k
3	notikka
3	notiks
3	notweru
3	Pa¥ttes
3	paaukßtenats
3	pacaeles
3	paediga
3	paedigi
3	pallec
3	pallika¥
3	pallikt
3	paradu
3	paﬂam
3	paﬂay
3	paßlaepta
3	paßßaulas
3	paßßaulu
3	pate^ßis
3	Patte^s
3	pazinna
3	pazißt
3	pazuddis
3	Pec
3	pepeﬂ
3	pepildia
3	peßißts
3	Pharißaeera
3	Pharißeerems
3	Philips
3	Pilato
3	pilnu
3	pirka
3	pirka¥
3	pirmaia
3	pirmais
3	pirmo
3	pirms
3	pra¥tu
3	pra^tu
3	precaias
3	preciba¥
3	prekﬂ
3	prekﬂa
3	proia¥m
3	Propheti
3	pulku
3	purpuru
3	pus
3	puﬂa
3	ra¥uge
3	raedza
3	raedzadami
3	raedzaeiu
3	raedzaetu
3	raedzi
3	Rakßtamacitaie
3	rakßtyis
3	Raug
3	Raugaet
3	redzeia
3	redzeia¥
3	redzes
3	ro^ka¥
3	ro^kems
3	roka
3	runna¥is
3	Runnas
3	ßa¥uwu
3	ﬂa^s
3	ßaaicenaia
3	ßaedes
3	ßagaia
3	Sakka¥
3	Samaritans
3	ßargaia
3	ßaßets
3	ßauca
3	ßauwams
3	ßawems
3	ﬂay
3	Se^wa
3	ﬂems
3	ßeptini^us
3	ßeptinias
3	ßeptinie
3	ßeﬂpadeßmita
3	ßeuwim
3	Sidon
3	ßildias
3	ßimpti
3	ﬂims
3	Sitte
3	ßitti
3	ßittu
3	ßkaidra¥
3	ßkietu
3	ßkißti
3	ßlapkauwas
3	ßlawa
3	ßmelt
3	ßodiat
3	ßpeku
3	ßta¥rpa¥
3	ßtaigaia¥
3	ßtaweia¥
3	ßteidzas
3	ßtippri
3	ßtradaiuﬂi
3	ßtundai
3	ßullaini
3	ßutia¥
3	ßutiti
3	ßutys
3	Swaeta
3	Swaeta¥
3	Swaetas
3	ßwaeti
3	Sze
3	Szo
3	Ta¥paec
3	ta¥ppa¥
3	ta^das
3	tadaelie
3	taißia
3	taißniba
3	taißnibas
3	taißnu
3	talie
3	Tam
3	tanni
3	tapec
3	tapti
3	teßibas
3	tikkuﬂ
3	to^pi
3	To^s
3	top
3	trysdeßmittus
3	tumpßibas
3	turraes
3	tuwa
3	tuwaku
3	tyccaes
3	tycceiuﬂi
3	tyccet
3	tycci
3	tycciba
3	tyccigs
3	vzdiga
3	vzlikﬂenas
3	wa¥lßtiba¥
3	wa^rdems
3	waecca¥ki
3	waelns
3	Waelns
3	waeßßela¥
3	waigu
3	wairaks
3	wakkars
3	walli^a
3	warram
3	warren
3	warretu
3	way
3	waygs
3	waygu
3	we^tu
3	weccakems
3	wenas
3	wetas
3	wetay
3	wiltneks
3	wini^e
3	winie
3	wyrems
3	wyßßo
3	yßßabiaias
3	yßßaccia
3	yzdzennu
3	yzgaia¥
3	z¥aeleßtiba¥
3	Zachariae
3	zaglis
3	zalwaeia
3	zalwems
3	zarras
3	zemmei
3	Zemmes
3	zinna
3	zinni
2	a¥bbems
2	a¥ggri
2	a¥izledza
2	a¥kklo
2	a¥kmin
2	a¥kminnims
2	a¥kmins
2	a¥llaz¥in
2	a¥llazin
2	a¥ppakﬂan
2	a¥pßegrezas
2	a¥pßkaidrots
2	a¥pßudzaet
2	a¥pterpts
2	a¥pterptu
2	a¥ßßarams
2	a¥tbildaeis
2	a¥tbildaet
2	a¥tbildeiu
2	a¥tes
2	a¥tgre^zas
2	a¥tgrezas
2	a¥tlaidis
2	a¥tlikka¥
2	a¥tna^kußa
2	a¥tnaes
2	a¥tnakuﬂi
2	a¥traßts
2	a¥tßaccia
2	a¥ttrada¥
2	a¥ttraddußa
2	a¥ttraßßet
2	a¥ttro^da
2	a¥twaere
2	a¥twedde
2	a¥twer
2	a¥tweris
2	a¥uglus
2	a¥ukßtaka¥
2	a¥ukßtas
2	a¥ukﬂu
2	a¥wwes
2	a¥yzkart
2	aelie
2	aerbergu
2	aerﬂi
2	aetiki
2	aezelma^ta
2	aezzeru
2	aggri
2	aicena
2	aicenaia
2	akkli
2	akmini
2	appakﬂ
2	ate^mu
2	atlaiz¥u
2	atmakßas
2	atßaccia
2	attro^da
2	atzinnis
2	außis
2	autis
2	awis
2	awwis
2	Abiud
2	Abrahama
2	Achaz
2	Achim
2	Aminadab
2	Amon
2	Aram
2	Aßa
2	Aukßti
2	Außtrumu
2	ba¥znica¥
2	Babilonßka¥
2	baddu
2	bads
2	baedaias
2	baedems
2	baega¥
2	baernems
2	bailigi
2	balta¥
2	Barribaßargs
2	baußlems
2	baznica¥
2	Baznica¥kungems
2	Baznica¥kungi
2	Baznica¥kungu
2	Baznicakungam
2	Baznicaßkungems
2	bedas
2	bedredraugi
2	berni
2	bikkeri
2	bißtas
2	blaedis
2	Booz
2	braliems
2	brunniems
2	caeturta
2	caurßtaiga
2	Caypha
2	ce^mu
2	ce^nigs
2	celles
2	celletes
2	cellias
2	celﬂana
2	ceßt
2	ceﬂu
2	cilta
2	cilwaekems
2	cilweki
2	cirta
2	citta¥
2	cittada¥
2	czetterdeßmitas
2	da¥udzi
2	dabbu
2	dabbuia
2	dabbuitu
2	dabbuiuﬂi
2	dabbuiuﬂu
2	daela¥
2	daelo
2	daewae
2	daewaetes
2	dallia
2	darbnekus
2	dargas
2	darrißem
2	darriuﬂi
2	daudza
2	daudzus
2	dauzas
2	Dawids
2	de^nai
2	debbes
2	debbeßßes
2	dedelneks
2	deßmitta
2	deweia¥
2	dewets
2	DEWS
2	dewwes
2	Dn~cam
2	do^da
2	do^ßeti
2	draudza
2	draudzibas
2	draugems
2	Draugs
2	drudzis
2	drußkems
2	dryze
2	durwe
2	durwi
2	dußmigi
2	dußmigs
2	dwaeßelu
2	dywedeßmita
2	dywems
2	dywwipadeßmita
2	dywwipadeßmitta
2	dzedaia
2	dzimdenataie
2	dzirda
2	dzirdeia¥
2	dzirdeis
2	e^lems
2	e^s
2	e^ﬂu
2	e^tinna
2	edomaias
2	eet
2	egaiuﬂu
2	Ekam
2	Eleazar
2	elems
2	Eli
2	Eliacim
2	Eliud
2	enaidneki
2	enaidneks
2	enaidnekus
2	Engel
2	Engeli
2	Engelo
2	enida¥
2	enidaet
2	eraudzia
2	eraudzia¥
2	eßakas
2	eßma
2	Eßmu
2	Eßron
2	eßßeta¥
2	Eßßeti
2	eßsi
2	eßtadiﬂenas
2	etiki
2	Euangel
2	Ewangeliums
2	eyta¥
2	Eyta¥
2	Feria
2	ga¥b
2	ga¥ddus
2	ga¥n
2	gabbola¥
2	gabbolu
2	gaddi
2	gaddias
2	gaißmas
2	gaißumas
2	gaißumu
2	galdus
2	Galilea
2	Galilea¥
2	galla
2	Gallieneku
2	galwa
2	galwneks
2	gawae
2	Genezareth
2	go^diba¥
2	go^ds
2	graecigs
2	graecnekus
2	graeki
2	graekuwaidaﬂana
2	graekuwaidaﬂena¥
2	gramatu
2	gre^zas
2	greki
2	greku
2	gribbaeia¥
2	gribbam
2	gribbedami
2	gribbedams
2	gribbeia¥
2	guddriba
2	guddriba¥s
2	guddrus
2	gullaeia¥
2	gullaeis
2	gulleia
2	gulloﬂos
2	gußtia
2	gußtitu
2	Herodu
2	i^us
2	iaemi
2	iaerini^e
2	iapﬂagan
2	iauna
2	iaunakais
2	iauta
2	iautaia
2	iemis
2	iems
2	iemt
2	Ir
2	ißßabrinoias
2	Iten
2	iu^ßi
2	iumptu
2	iuri
2	Janu
2	Jeb
2	Jeremias
2	Jeßße
2	Jo^ds
2	Jo^duzemme
2	Jo^duzemmes
2	Joan
2	Joatham
2	Jodus
2	Jonas
2	Jordan
2	Joßaphat
2	Joßepa
2	Joßepa¥m
2	Jr
2	Jßaak
2	Jßcarioth
2	Jßra¥el
2	Ju^ßu
2	Judae
2	Judaea
2	Jz
2	ka¥das
2	ka¥du
2	ka¥ias
2	ka¥lpam
2	ka¥ppas
2	ka¥riuwyri
2	ka¥ttra¥
2	ka¥ttrems
2	Ka^da
2	kada¥
2	kadu
2	kailu
2	kaiminus
2	kalpoﬂana
2	Kam
2	kamer
2	kapec
2	kappa¥s
2	kappas
2	kardenaﬂanas
2	kariuwyrems
2	kaukﬂana
2	Kaut
2	KAd
2	Keyßeram
2	klai
2	klat
2	klaußis
2	klaußit
2	klus
2	kraeßlus
2	krittis
2	kro^ni
2	kru^tis
2	krutems
2	krytat
2	kummelliu
2	kummos
2	kungems
2	kungi
2	kurrenaia
2	Kurﬂ
2	la¥bba¥
2	la^gadit
2	labbi
2	laelas
2	laenpratigs
2	laßßa
2	layka¥
2	layko^s
2	Layku
2	laywa¥
2	Lazarus
2	le^ce
2	le^ciba¥
2	le^k
2	le^la¥
2	Le^lade^nas
2	lece
2	leku
2	lelas
2	leta
2	leta¥s
2	li^audems
2	lia¥udems
2	lia¥unas
2	lia^udes
2	likkuﬂi
2	liktu
2	lio^t
2	liot
2	lixmibas
2	lixmigs
2	lo^mu
2	lo^pi
2	lu^dzu
2	lu^koias
2	lu^kot
2	ludzaet
2	ludzamu
2	lugﬂana
2	lydzi
2	lyk
2	ma¥ceklus
2	ma¥ciba¥s
2	ma¥ta
2	Ma¥tth
2	ma¥zgat
2	ma^ce
2	ma^ceklus
2	ma^ßas
2	Ma^ta
2	macaet
2	macia
2	maems
2	maeneßsi
2	Maers
2	maeru
2	maettekla
2	maia¥s
2	maita
2	maitas
2	makkienit
2	malla
2	mallas
2	mallu
2	Manni
2	mannims
2	Mannu
2	mannus
2	marcin
2	Martha¥
2	mata¥
2	Mathan
2	mattems
2	mazga
2	mazgais
2	mazgas
2	mazza
2	me^gu
2	Me^rs
2	meita
2	mekklaeiuﬂi
2	mekkleia
2	mekkleßet
2	mekklet
2	Mes
2	mileßirdigi
2	miloiußa
2	milos
2	mirßet
2	mittaeias
2	mo^kas
2	mo^kems
2	Moyße
2	mu^s
2	mu^ßu
2	mu^z¥iga¥
