V‚rdformu skaits:	2700
2	ßpeex
2	ßpideth
2	ßtawam
2	ßtaygath
2	ßtepe
2	ßtippres
2	ßtippribe
2	ßwedre
2	ßweeta
2	ßweetibe
2	‰ßto
2	abgadath
2	abgrutenata
2	abraham
2	abﬂeloth
2	adgreßth
2	adﬂißchenne
2	adﬂißte
2	adﬂyßt
2	allaﬂine
2	allaﬂyn
2	apkaitenaißche
2	aprackt
2	aprye
2	atßtate
2	atßtates
2	atpeßtyth
2	attraßt
2	attrode
2	auglems
2	auﬂes
2	auxt
2	baßnitcze
2	bagatibe
2	bailybe
2	baryoys
2	baylibe
2	beßdewe
2	beßdewige
2	beediges
2	beerne
2	beerningx
2	beerns
2	besdewige
2	bhes
2	boußle
2	breßmige
2	brinißke
2	brouckt
2	broudtcze
2	buhs
2	byßtas
2	bytes
2	cherubin
2	christe
2	chrußtibe
2	czeßchenne
2	czeßt
2	czelßchen
2	czelßchenne
2	czenix
2	czenyx
2	czerreth
2	czilwhekems
2	czitte
2	cziwoiam
2	cziwokle
2	cziwoye
2	cziwybe
2	daßchk‰rt
2	darre
2	darreth
2	darrißchenne
2	darrytcz
2	dawanes
2	dawans
2	dehls
2	denan
2	dhot
2	doeuwe
2	dothe
2	dˆuwe
2	drougtczibe
2	dryße
2	dußßo
2	dußmybe
2	e
2	eßßam
2	eßtippre
2	enaidenex
2	enake
2	engel
2	engele
2	engelims
2	enide
2	eprecena
2	eprecetayam
2	epretczetays
2	eﬂ
2	galde
2	ganne
2	gannibe
2	garr
2	gayßme
2	glabe
2	godhe
2	greßhe
2	greekoyßche
2	greetczenekes
2	gribbe
2	gribbey
2	gull
2	gulley
2	gulleye
2	hoßianna
2	ißbailoth
2	ißbayloth
2	ißkayße
2	ißleßchenne
2	ißtennes
2	jouns
2	juge
2	kalpems
2	kalpoßchen
2	kalpoßchenne
2	kalpoiam
2	kalpoyam
2	kapeetcz
2	karßte
2	k‰rdena
2	k‰rdenaßchen
2	k‰rdenaßchenne
2	kattrems
2	kayems
2	klaeth
2	klathe
2	kloußeth
2	koke
2	kraeßna
2	krewe
2	kungems
2	labprath
2	laicke
2	laidet
2	layx
2	ledtczibe
2	lekas
2	leles
2	lels
2	lhene
2	lidtcze
2	loudims
2	loulibe
2	lounes
2	louns
2	ludczam
2	luudczam
2	macetayes
2	macetays
2	macibes
2	macys
2	mallems
2	mannis
2	marien
2	mas
2	m‰tcze
2	maxa
2	mayas
2	meckleiam
2	meckleyam
2	mers
2	mex
2	mhelims
2	mileis
2	milibe
2	mitteßchen
2	mokes
2	mußßems
2	muerßt
2	muerrone
2	muke
2	muﬂibe
2	muﬂiges
2	mylibes
2	mylige
2	naßte
2	nabbadczibe
2	nabbages
2	nabbax
2	nacke
2	nacktz
2	naetce
2	naex
2	nams
2	n‰tczis
2	neßße
2	neßßis
2	neebute
2	neemuﬂam
2	nepattheße
2	netickle
2	nhebuus
2	noßegum
2	noßkumßchenne
2	noßth
2	nokouth
2	paßßargate
2	paßßußtcz
2	paßßuddußße
2	paßtarre
2	packlouﬂe
2	pagaide
2	pagane
2	paggane
2	paglabe
2	palledtcz
2	palleke
2	pallidtczeet
2	pallydtcze
2	pammettam
2	paprexke
2	paradyth
2	parradenekems
2	pat
2	patteicktcz
2	pattur
2	patz
2	pawheleßchenne
2	peßtyte
2	peczimptcz
2	peczimptz
2	peluudtczam
2	pemeckleis
2	peminneete
2	pepeeßche
2	pepueldyt
2	peﬂatcys
2	peﬂouckt
2	pewiltes
2	praßße
2	praetcz
2	pr‰tz
2	preczates
2	pretczeyas
2	pretczibe
2	puelne
2	puelnibe
2	pulga
2	radde
2	raddibe
2	radditaye
2	redtz
2	rite
2	rokes
2	runne
2	ryßte
2	semmen
2	semmims
2	seraphin
2	soule
2	souwe
2	speeke
2	spidumme
2	ﬂackrays
2	ﬂaloußße
2	ﬂamaitath
2	ﬂattayße
2	ﬂeekle
2	ﬂeele
2	ﬂeeleßtybe
2	ﬂelige
2	ﬂelix
2	ﬂelyx
2	ﬂewe
2	ﬂinnath
2	ﬂlawe
2	ﬂlaweeth
2	ﬂlawens
2	ﬂlaweth
2	ﬂleppenne
2	ﬂode
2	ﬂouwam
2	ﬂuty
2	sweeta
2	sweete
2	sweetes
2	sweetibe
2	syrdtcz
2	szirde
2	szirdes
2	szyrdtcz
2	szyrdtz
2	tadan
2	tale
2	tayßnibe
2	teitcze
2	thades
2	thale
2	thewige
2	thewims
2	thurres
2	thurret
2	tickußßche
2	titczeet
2	titczigims
2	toew
2	tope
2	toure
2	tˆw
2	treﬂ
2	treﬂeis
2	tuckßches
2	turrenes
2	tuwakam
2	tuyem
2	tyke
2	tyrs
2	udens
2	upperre
2	vdenne
2	vslukoyam
2	vsmodenath
2	vswarreßchenne
2	wadde
2	waerdtcz
2	waige
2	wairack
2	walßtibes
2	walkooth
2	w‰rdtz
2	warrenes
2	wayage
2	weßte
2	wenam
2	wenas
2	wenepeczimpte
2	wenyx
2	whel
2	whele
2	whelte
2	wueßßewalditaye
2	wueßtim
2	yemis
2	youne
2	yus
2	zebaoth
1	1
1	11
1	12
1	ßackt
1	ßaddereßchenne
1	ßadroudtczeeßchenne
1	ßaimo
1	ßaldtcz
1	ßaloußys
1	ßape
1	ßapees
1	ßapproteth
1	ßarkanne
1	ßcha
1	ßchaes
1	ßcham
1	ßchas
1	ßchay
1	ßche
1	ßchen
1	ßchurp
1	ßczerdt
1	ßczers
1	ßedtcz
1	ßeed
1	ßeede
1	ßemmems
1	ßemmoßke
1	ßeptinge
1	ßeptite
1	ßetczen
1	ßinnamme
1	ßittam
1	ßkannyth
1	ßkanye
1	ßkirt
1	ßkupßtißche
1	ßkyßtaes
1	ßkyßtes
1	ßkyßti
1	ßkyßtibe
1	ßmekle
1	ßouwe
1	ßpeßche
1	ßpedtczige
1	ßpedußße
1	ßpeke
1	ßpeﬂam
1	ßpidamme
1	ßpidibe
1	ßpoßchene
1	ßpydhet
1	ßpydumme
1	ßtaweißche
1	ßteitz
1	ßteydtcz
1	ßtippe
1	ßtipprena
1	ßtradath
1	ßtroume
1	ßtum
1	ßtumme
1	ßtumye
1	ßuabbade
1	ßuabbadtcz
1	ßuempte
1	ßweßßche
1	ßweedtz
1	ßweetam{ßwcetam}
1	ßweetedarrytais
1	ßweeti
1	ßweetims
1	ßweetum
1	ßweetumme
1	ßweetyth
1	ßwetays
1	ßweteis
1	ßwetix
1	ßwetyms
1	ßwetz
1	ßydetayems
1	aßßene
1	abßelo
1	abbeßtcz
1	abbedayas
1	abdawena
1	abdawenat
1	abdoma
1	abgadetays
1	abgrimpt
1	abgrutenatems
1	abkaitenays
1	abﬂeeloßchenne
1	abﬂeelote
1	abﬂeeloth
1	abye
1	adßiﬂe
1	adßyt
1	adßytcz
1	adam
1	adams
1	adgreßhas
1	adgreßt
1	adgreﬂ
1	adpeßtije
1	adpeßtyth
1	adﬂinne
1	adﬂinnis
1	adﬂita
1	adﬂyth
1	adweglo
1	aißbildeeth
1	aißbildena
1	aißkaert
1	aißkare
1	aißkarth
1	aißklath
1	aißmyrßta
1	aitczenath
1	alge
1	allaßßin
1	alleluia
1	alloyam
1	alloyas
1	alﬂin
1	ame~
1	amen~
1	ammatte
1	anxte
1	apßkaidroßchenne
1	apßkaydrcs
1	apßkaydro
1	apßleepßchenne
1	apßuczeßchenne
1	apalloßchenne
1	apallotes
1	apbeedenatems
1	apbrunyat
1	apeßkan
1	apgaißmo
1	apgretczibe
1	apkaitenayßche
1	apkart
1	aploupys
1	apmhede
1	apmhedetaye
1	apoßtele
1	apoßtelle
1	apoßtulle
1	appelybe
1	aproudtcytz
1	apryußße
1	apﬂeedeet
1	apﬂhedußßche
1	apﬂlatczena
1	apﬂleepete
1	apﬂleeptcz
1	apﬂlepta
1	apﬂlidtczenath
1	apﬂmey
1	apﬂudtczees
1	apteerpe
1	apteerpeias
1	apteerptz
1	apthwer
1	aptwerte
1	apwilke
1	ar{arotre}
1	ar{arﬂouwe}
1	ar{arwueßße}
1	arßtz
1	areenes
1	arridczan
1	artims
1	arwueßße
1	arydtczan
1	aryums
1	atßta
1	atßtaßchen
1	atßtatems
1	atßtaweet
1	atßtayam
1	atßtayas
1	atßtayo
1	atßthaye
1	atczems
1	atczes
1	atgreßte
1	atnackßchenne
1	atneßßis
1	atneﬂis
1	atpeßtißchenne
1	atpeßtite
1	atpeßty
1	atpeßtyte
1	atpirckte
1	atﬂißchenne
1	atﬂledczis
1	atteﬂ
1	attraßta
1	attraßte
1	attraites
1	attrodam
1	attrodas
1	attwer
1	atweeris
1	atweglo
1	atwhere
1	atwheris
1	atwhert
1	atwherys
1	atz
1	auglige
1	auglyge
1	auwotcz
1	auwotims
1	auxßcham
1	auxtaka
1	auxtake
1	auxtcz
1	auxtetays
1	auxtibes
1	auxtz
1	ayßbildeeth
1	ayßdode
1	ayßleckt
1	ayßmickt
1	ayßmidtczis
1	ayßmirßth
1	baßnydtcze
1	badde
1	bagatige
1	baggate
1	baggates
1	baggatibe
1	bailigems
1	balexnis
1	ballode
1	baltake
1	balxne
1	balxnims
1	barczybe
1	barines
1	barribe{barirbe}
1	baryo
1	baryokle
1	baryooth
1	baryotcz
1	baryote
1	baylo
1	beßdewes
1	beßdewyx
1	beßduebbenne
1	beßpeetczyge
1	beddre
1	bede
1	beeckt
1	beedes
1	beedigc
1	beedims
1	beernems
1	beernims
1	beernynx
1	berns
1	besdewems
1	besdewes
1	beﬂpetczige
1	bewis
1	bheßßpeetczibe
1	bheckt
1	bhedates
1	bhedibe
1	bhediges
1	bhernes
1	bhernims
1	bhernings
1	bherno
1	bißtas
1	bihe
1	boudys
1	boudyth
1	bousle
1	bouﬂele
1	bouﬂlems
1	bouﬂles
1	bouﬂlis
1	brales
1	bralige
1	bralyam
1	brinige
1	brinoyas
1	brinumme
1	brinums
1	brinybe
1	brouckßchenne
1	broudtczam
1	broudtczo
1	brunyge
1	brynumme
1	buewiﬂ
1	buewußßche
1	buewußße
1	bute
1	buth
1	buußchen
1	buußchenne
1	buuﬂ
1	byßchanne
1	byßchenne
1	byßtam
1	byßthos
1	byßtˆs
1	byaßchen
1	byaßchenne
1	byam
1	bye
1	cetumman
1	chrißteeleißon{chrißteelcißon}
1	chrißtite{ehrißtite}
1	chrißtites
1	chrußte
1	chrußtitais
1	chrußtitam
1	chrußtitays
1	chrußtites
1	chrußtitims
1	chrußtyt
1	cixteßchen
1	crußte
1	cytz
1	czakums
1	czeßche
1	czeßma
1	czeßme
1	czeßth
1	czedaatz
1	czedath
1	czedeth
1	czeeßßena
1	czeelis
1	czel
1	czelßche
1	czelßchen~ne
1	czelße
1	czelle{ezelle}
1	czellet
1	czelﬂ
1	czelﬂes
1	czeltes
1	czelthos
1	czelußche
1	czelyas
1	czen
1	czenibe
1	czenigam
1	czenna
1	czenne
1	czeny
1	czeppis
1	czerreem
1	czerreeth
1	czerreißche
1	czerribe
1	czete{ezete}
1	czetumman{czetu[m]man}
1	czetumme
1	czetums
1	czetys
1	czhelle
1	czilgims
1	czilwekems
1	czilwhekes
1	czilwhezybe
1	czilye
1	czinne
1	czinyt
1	czird
1	czirdhetz
1	czirdite
1	czite
1	czittade
1	czittems
1	cziwems
1	cziwes
1	cziwos
1	cziwˆs
1	cziwotaye
1	cziwyx
1	czor
1	czyllake
1	czyth
1	czywibe
1	czywoot
1	czywoth
1	czyxthet
1	daßßchade
1	daßßchadims
1	daßßchekaerte
1	daßßchek‰rte
1	daarx
1	dabbo
1	dabboiam
1	dabbuißche
1	dabbuy
1	dagayße
1	dallibe
1	darbems
1	darbenekes
1	darbes
1	darbims
1	darbs
1	darr
1	darras
1	darrißchen
1	darrite
1	darrith
1	darry
1	darryßßche
1	darryte
1	darrytz
1	dauid
1	deßmette
1	deßmettes
1	debbeßßc
1	debbeßßige
1	debbeßßiges
1	debbeßßis
1	debbeßkye
1	debbes{dcbbes}
1	dedtczige
1	deele
1	dehlam
1	dehle
1	deme
1	denige
1	dewe{dewc}
1	dheewetz
1	dhewe
1	dodhos
1	doma
1	domaßchen
1	domaye
1	domays
1	dos
1	dota
1	dotha
1	doudtczc
1	doudtczims
1	dˆuwis
1	driße
1	droßchibe
1	drouczibe
1	droudczybe
1	droudtcibe
1	drougczibes
1	drougczybes
1	droux
1	druwe
1	dryﬂ
1	dußßeßchen
1	dußßeßchenne
1	dußßeth
1	dußßybe
1	dußma
1	dußmibes
1	dußmigam
1	dußmige
1	dußmyx
1	dußs
1	duebbenige
1	durwe
1	duﬂige
1	dwheßßelles
1	dwheßel{dwheßcl}
1	dwheßelle
1	dwheﬂel
1	eßße{eßßc}
1	eßackt
1	eßchenne
1	eße
1	eßimo
1	eßs
1	eßtadam
1	eßtadißchenne
1	eßtadite
1	eßtaditems
1	eßtadites
1	eßtadith
1	eßtady
1	eßtadys
1	eßtadyt
1	eßtadytz
1	eßtipprena
1	eßtipprenate
1	eczimpte
1	ededczen
1	ededczena
1	edenays
1	edex
1	edoßchenne
1	edoth
1	eduebbenaatcz
1	eeßt
1	eedth
1	egaye
1	egribbeßchen
1	egribbeßchenne
1	ehdam
1	ehdene
1	ehene
1	ehne
1	ekaroth
1	ele
1	elickte
1	elixmoßchenne
1	elke
1	elyxmoyas
1	enackt
1	en‰ckt
1	enaidenekam
1	enakam
1	enakas
1	enaydeneckems
1	enaydenekam
1	enaydeneke
1	enaydenekims
1	enaydibes
1	enaydybe
1	engelems
1	engelle
1	engelles
1	eprecees
1	eprecenate
1	eprecetais{eprecctais}
1	eprecyge
1	epreczates
1	epreczeeßchenne
1	epreczeetes
1	epreczena
1	epreczenais
1	epreczetaye
1	epreczetays
1	epreczeth
1	epreczibe
1	epreezeeth
1	epretczeeta
1	epretczenaeth
1	epretczetay
1	epretzenata
1	eraddum
1	eraddumme
1	eroudtczyth
1	eﬂaax
1	eﬂakums
1	eﬂ‰tczys
1	eﬂem
1	eﬂimootz
1	ethe
1	ewhed
1	extan
1	eya
1	eydth{cydth}
1	eyeme
1	eyempßchenne
1	eyemptcz
1	eyempte
1	eyemußßche
1	gabriels
1	gada
1	gadath
1	gaddige
1	gadibe
1	gaiße
1	gaißibes
1	gaißma
1	gaißne
1	gaißums
1	gaidam
1	gaide
1	gaiußße
1	galdtz
1	galige
1	gallam
1	gallan
1	ganni
1	gannims
1	ganny
1	garres
1	garrige
1	gatthouwe
1	gatthowe
1	gattouw
1	gayßums
1	gayßyms
1	gaya
1	gaye
1	gayﬂums
1	glabbo
1	glabbotayes
1	glabboth
1	gluddige
1	god
1	godeeth
1	godeißche
1	godens
1	godeth
1	godheetz
1	godibes
1	godix
1	godtcz
1	godyx
1	goodibe
1	grcekes{grcekes}
1	greßche
1	greße
1	greßne
1	greßt
1	grecke
1	greckims
1	greecenekes
1	greekoys
1	greemmoyam
1	greetczenekam
1	grekes
1	greﬂ
1	greﬂe
1	greﬂes
1	greﬂußßes
1	gretczenekam
1	grib{gribno}
1	gribbeßchenne
1	gribbes
1	gribbet
1	gribbeth
1	gribbethe
1	gribbeye
1	gribbo
1	gribe
1	gribtu
1	grimpt
1	griﬂes
1	grutha
1	grutibe
1	grutyx
1	guddre
1	guddribes
1	gul
1	gulle
1	gullite
1	guußtyth
1	gyr
1	ißßamißt
1	ißßuddys
1	ißauczis
1	ißbaerßtite
1	ißbailo
1	ißbedenas
1	ißbyußße
1	ißczyt
1	ißgays
1	ißledtcz
1	ißles
1	ißleys
1	ißmißßchen
1	ißopo
1	ißpeßtith
1	ißplattytz
1	ißredtczeßchenne
1	ißtaißyte
1	ißtam
1	ißtayße
1	ißtenne
1	ißtepeio
1	ißtitdtczige
1	ißtrucenate
1	ißwedde
1	ia
1	ickdenas
1	ickdenes
1	ickdenige
1	ickwens
1	ieb
1	iemis
1	iempt
1	iheßu
1	ijeßus
1	ilgoyas
1	iouczibe
1	isbaerßtite
1	isbailoßche
1	isbyßthas
1	isleys
1	iﬂalcktes
1	iten
1	iure
1	jßßamißßetes
1	jßaerde
1	jßbedenath
1	jßczißßußße
1	jßdoma
1	jßmißßchenne
1	jßplatte
1	jßraweth
1	jßrouth
1	jßwylx
1	jckßtunde
1	jeb
1	jem
1	jerinam
1	jesus
1	jo
1	johannes
1	johans
1	joproiam
1	joproyam
1	jordan
1	jordane
1	joumprouwe
1	jounan
1	jounibe
1	js
1	jﬂalckt
1	jußes
1	juddes
1	jumprouwe
1	jures
1	juus
1	kaartyx
1	kade
1	kaepßchenne
1	kaerdenaßchen
1	kaerdenaßchenne
1	kaerte
1	kaitige
1	kalpam
1	kalpo
1	kalpoßchenne{pykalpoßchenne}
1	kalpoth
1	kalpoyet
1	kalps
1	kalpune
1	kam
1	kamaßße
1	kammerre
1	kape
1	kapeßchenne
1	kappe
1	karibe
1	karoth
1	karrys
1	karum
1	karums
1	karyam
1	kaﬂ
1	katre
1	katteers
1	kattrims
1	kaye
1	kayes
1	kayte
1	keyßeram
1	khad
1	khas
1	kl‰tßtaweßchenne
1	klath
1	kleepe
1	klepe
1	klußßa
1	klußßcnatays
1	klußßena
1	kodys
1	koex
1	kokes
1	kˆnigems
1	kˆninges
1	kopan
1	kope
1	koudtcz
1	koule
1	kouneys
1	kraßene
1	kr‰ßene
1	kr‰ßnumme
1	kraaßene
1	kritte
1	kronis
1	krußße
1	krußtan
1	krußtcz
1	krußtekoke
1	kryte
1	kußten‰th
1	kuges
1	kundczibe
1	kunges
1	kungo
1	kyrieleißon{kyrlelcißon}
1	labake
1	labba
1	labbacke
1	labbedarrißchenne
1	labbems
1	labbims
1	labpr‰th
1	labprathe
1	labpratige
1	lade
1	laißt
1	laikan
1	laikems
1	laikige
1	lappes
1	laﬂytz
1	laudes
1	lawitaye
1	laykan
1	laykyx
1	laypnige
1	leck
1	lecke
1	ledtcze
1	leeckßchenne
1	leenpratyx
1	leepnibe
1	lekaas
1	lelaka
1	lelake
1	lelems
1	lelo
1	leloth
1	lenpratix
1	lepnibe
1	letczibe
1	lete
1	letes
1	leyhe
1	lhena
1	lhenyx
1	licke
1	lickt
1	lidtczige
1	lidtczis
1	lidtczyge
1	litczis
1	lix
1	lixmige
1	lixmoias
1	lixmyx
1	lixte
1	lodtczeklims
1	lodtczeklis
1	loude
1	louke
1	lounems
1	luckt
1	luckth
1	ludtcze
1	lugußßche
1	luko
1	lukooth
1	lukoth
1	lyckth
1	lydicze
1	lydtczis
1	lydtczyges
1	lydtz
1	lyxma
1	lyxme
1	lyxmige
1	lyxmims
1	lyxmo
1	lyxmoyas
1	maßga
1	maßgaßchen
1	maßgaat
1	maceklems
1	maceth
1	mackﬂa
1	mackﬂays
1	macxa
1	macxaya
1	macybe
1	macyt
1	maetce
1	maetcetaye
1	maetcetayes
1	maetcybe
1	maetcys
1	maetcyt
1	maetczetayems
1	maetczetayes{maetczctayes}
1	maetczyt
1	mana
1	mann
1	mannas
1	mannc
1	mannems
1	mannim
1	mannims
1	mantybe
1	maﬂe
1	m‰tcyte
1	mate
1	mathes
1	mauﬂige
1	meckle
1	meckleeth
1	meelloth
1	mege
1	melchißedech
1	merige
1	meﬂ
1	meﬂa
1	meytinge
1	mheßt
1	mhedißchen
1	mheere
1	mheryta
1	milums
1	milybe
1	mitteßchenne
1	moßen
1	mocite
1	mocy
1	mocybe
1	mocyge
1	mocyte
1	moczibes
1	modrige
1	moetczytz
1	mokas
1	mokems
